video_id,video_path,caption,result1,action_caption
7059877301,/mnt/adithya/val/7059877301.mp4,a dog is standing in a tub and a person is standing in a tub.,washing dishes,washing dishes. a dog is standing in a tub and a person is standing in a tub.
12392885583,/mnt/adithya/val/12392885583.mp4,a baby is crawling on a bed and then falls over.,baby waking up,baby waking up. a baby is crawling on a bed and then falls over.
3456030972,/mnt/adithya/val/3456030972.mp4,a young boy is playing with a xylophone in a classroom.,playing xylophone,playing xylophone. a young boy is playing with a xylophone in a classroom.
4846820256,/mnt/adithya/val/4846820256.mp4,a group of people are sitting in a boat and they are steering a rope.,catching fish,catching fish. a group of people are sitting in a boat and they are steering a rope.
8627074061,/mnt/adithya/val/8627074061.mp4,a little girl and a man are sitting at a table and playing with toys.,wrapping present,wrapping present. a little girl and a man are sitting at a table and playing with toys.
2971556305,/mnt/adithya/val/2971556305.mp4,a family is in the kitchen and they are in the kitchen and the woman is laughing.,playing saxophone,playing saxophone. a family is in the kitchen and they are in the kitchen and the woman is laughing.
4189100053,/mnt/adithya/val/4189100053.mp4,a woman is feeding a baby some food from a spoon.,eating cake,eating cake. a woman is feeding a baby some food from a spoon.
9304738817,/mnt/adithya/val/9304738817.mp4,a woman is pushing a baby in a swing while the baby is sitting in a swing.,swinging legs,swinging legs. a woman is pushing a baby in a swing while the baby is sitting in a swing.
6300775954,/mnt/adithya/val/6300775954.mp4,a man is lifting a large weight and then he drops it to the ground.,clean and jerk,clean and jerk. a man is lifting a large weight and then he drops it to the ground.
6272786009,/mnt/adithya/val/6272786009.mp4,a group of people are in a race in a race.,water skiing,water skiing. a group of people are in a race in a race.
3194558043,/mnt/adithya/val/3194558043.mp4,a man is on stage performing a dance routine while people watch.,salsa dancing,salsa dancing. a man is on stage performing a dance routine while people watch.
2771402761,/mnt/adithya/val/2771402761.mp4,a woman is swimming in a pool with a child.,jumping into pool,jumping into pool. a woman is swimming in a pool with a child.
4925211209,/mnt/adithya/val/4925211209.mp4,a man is on a lift and is cutting branches from a tree.,bungee jumping,bungee jumping. a man is on a lift and is cutting branches from a tree.
3263908208,/mnt/adithya/val/3263908208.mp4,a group of sailboats are sailing in the water.,canoeing or kayaking,canoeing or kayaking. a group of sailboats are sailing in the water.
11966080214,/mnt/adithya/val/11966080214.mp4,a little girl is sitting on the floor playing with a xylophone.,playing piano,playing piano. a little girl is sitting on the floor playing with a xylophone.
2829462646,/mnt/adithya/val/2829462646.mp4,a man is standing in a room and talking to the camera,finger snapping,finger snapping. a man is standing in a room and talking to the camera
2726497009,/mnt/adithya/val/2726497009.mp4,a person is riding a bike down a dirt trail.,riding a bike,riding a bike. a person is riding a bike down a dirt trail.
6727904179,/mnt/adithya/val/6727904179.mp4,a group of people are standing outside and talking about a window.,playing saxophone,playing saxophone. a group of people are standing outside and talking about a window.
8428551576,/mnt/adithya/val/8428551576.mp4,a little boy is playing with a toy and then picks up a toy and puts it in,opening present,opening present. a little boy is playing with a toy and then picks up a toy and puts it in
5133787349,/mnt/adithya/val/5133787349.mp4,a group of people are on stage and they are fighting.,robot dancing,robot dancing. a group of people are on stage and they are fighting.
3427674558,/mnt/adithya/val/3427674558.mp4,a group of people are on a stage performing a dance routine.,robot dancing,robot dancing. a group of people are on a stage performing a dance routine.
2401167740,/mnt/adithya/val/2401167740.mp4,a man is talking about a cup of tea and then he is drinking from a cup.,drinking,drinking. a man is talking about a cup of tea and then he is drinking from a cup.
6762389913,/mnt/adithya/val/6762389913.mp4,a dog is sitting on a table while a person is brushing the dog's hair.,petting animal (not cat),petting animal (not cat). a dog is sitting on a table while a person is brushing the dog's hair.
6772999108,/mnt/adithya/val/6772999108.mp4,two young girls are playing guitars and singing while a man sings.,singing,singing. two young girls are playing guitars and singing while a man sings.
4244817395,/mnt/adithya/val/4244817395.mp4,a little boy is helping his mother put water into his cup.,flipping pancake,flipping pancake. a little boy is helping his mother put water into his cup.
4935987905,/mnt/adithya/val/4935987905.mp4,a dog is walking around in the grass with a leash and a person is talking to them,training dog,training dog. a dog is walking around in the grass with a leash and a person is talking to them
2885091387,/mnt/adithya/val/2885091387.mp4,a car is driving through a muddy stream and is stuck in the woods.,pushing car,pushing car. a car is driving through a muddy stream and is stuck in the woods.
6168295272,/mnt/adithya/val/6168295272.mp4,a group of young children are sitting on the floor and a little girl is dancing.,hugging,hugging. a group of young children are sitting on the floor and a little girl is dancing.
4765717907,/mnt/adithya/val/4765717907.mp4,a little boy is playing with a ball and then throws it at a man.,swinging on something,swinging on something. a little boy is playing with a ball and then throws it at a man.
5467727317,/mnt/adithya/val/5467727317.mp4,two elephants are sitting on the ground and then the elephant walks away.,crossing river,crossing river. two elephants are sitting on the ground and then the elephant walks away.
4276006683,/mnt/adithya/val/4276006683.mp4,a cat is being petted by a person while the cat is laying on the floor.,shaking hands,shaking hands. a cat is being petted by a person while the cat is laying on the floor.
8313365386,/mnt/adithya/val/8313365386.mp4,a woman is showing a little girl how to use a scrapbook.,reading book,reading book. a woman is showing a little girl how to use a scrapbook.
7771650716,/mnt/adithya/val/7771650716.mp4,a man is walking a dog on a leash down a sidewalk.,training dog,training dog. a man is walking a dog on a leash down a sidewalk.
8171216955,/mnt/adithya/val/8171216955.mp4,two little girls are playing a game of monopoly and the girl is laughing.,hopscotch,hopscotch. two little girls are playing a game of monopoly and the girl is laughing.
5145526755,/mnt/adithya/val/5145526755.mp4,a bear is laying on the grass and a man is petting it.,training dog,training dog. a bear is laying on the grass and a man is petting it.
6621511673,/mnt/adithya/val/6621511673.mp4,a man is playing with a little boy and he is playing with his fingers.,carrying baby,carrying baby. a man is playing with a little boy and he is playing with his fingers.
9208803675,/mnt/adithya/val/9208803675.mp4,a group of people are swinging on a trapeze and doing tricks.,somersaulting,somersaulting. a group of people are swinging on a trapeze and doing tricks.
5702201498,/mnt/adithya/val/5702201498.mp4,a woman is sitting on a couch and holding a cat on her lap and the cat is,grooming dog,grooming dog. a woman is sitting on a couch and holding a cat on her lap and the cat is
3270490566,/mnt/adithya/val/3270490566.mp4,three men are playing instruments and singing while another plays a guitar.,busking,busking. three men are playing instruments and singing while another plays a guitar.
8312058649,/mnt/adithya/val/8312058649.mp4,a baby is swinging in a swing and moving its arms around.,baby waking up,baby waking up. a baby is swinging in a swing and moving its arms around.
5008618500,/mnt/adithya/val/5008618500.mp4,a woman is laying on a bed with a baby and the baby is trying to wake the,crying,crying. a woman is laying on a bed with a baby and the baby is trying to wake the
6143391925,/mnt/adithya/val/6143391925.mp4,a baby is kicking a soccer ball around a living room.,carrying baby,carrying baby. a baby is kicking a soccer ball around a living room.
4075791856,/mnt/adithya/val/4075791856.mp4,a group of people are on stage and they are playing a xylophone.,playing clarinet,playing clarinet. a group of people are on stage and they are playing a xylophone.
6183104292,/mnt/adithya/val/6183104292.mp4,a man is standing behind a fence and holding a tiger in his hand.,feeding birds,feeding birds. a man is standing behind a fence and holding a tiger in his hand.
3851913128,/mnt/adithya/val/3851913128.mp4,a group of people are in a pool and they are waving their arms.,squat,squat. a group of people are in a pool and they are waving their arms.
3175315183,/mnt/adithya/val/3175315183.mp4,a baby is lying on a bouncy mat and is crying.,massaging person's head,massaging person's head. a baby is lying on a bouncy mat and is crying.
6239210933,/mnt/adithya/val/6239210933.mp4,a little boy is sitting on a couch and playing with a toy.,opening present,opening present. a little boy is sitting on a couch and playing with a toy.
3124551255,/mnt/adithya/val/3124551255.mp4,a little girl is playing with a toy and shaking her hand.,hugging,hugging. a little girl is playing with a toy and shaking her hand.
8188651630,/mnt/adithya/val/8188651630.mp4,a cat is lying on the floor and a person is petting it.,shaking hands,shaking hands. a cat is lying on the floor and a person is petting it.
3376544720,/mnt/adithya/val/3376544720.mp4,a man is riding a mechanical bull and then he falls off.,riding elephant,riding elephant. a man is riding a mechanical bull and then he falls off.
4983922034,/mnt/adithya/val/4983922034.mp4,a man is running and chasing a man in the snow.,shoveling snow,shoveling snow. a man is running and chasing a man in the snow.
5879651428,/mnt/adithya/val/5879651428.mp4,a man is sitting on a bench playing a guitar and singing a song.,finger snapping,finger snapping. a man is sitting on a bench playing a guitar and singing a song.
10727696143,/mnt/adithya/val/10727696143.mp4,a boy is sitting on a chair and watching tv.,cleaning floor,cleaning floor. a boy is sitting on a chair and watching tv.
5138093706,/mnt/adithya/val/5138093706.mp4,a baby crawls on the stairs and then crawls up to the stairs.,somersaulting,somersaulting. a baby crawls on the stairs and then crawls up to the stairs.
2567843468,/mnt/adithya/val/2567843468.mp4,a little girl is playing with a toy in a pool.,watering plants,watering plants. a little girl is playing with a toy in a pool.
3741143820,/mnt/adithya/val/3741143820.mp4,a man is standing on stage and talking to a group of people.,singing,singing. a man is standing on stage and talking to a group of people.
4420239986,/mnt/adithya/val/4420239986.mp4,a dog is sitting at a table and a person is brushing the dog's head.,petting cat,petting cat. a dog is sitting at a table and a person is brushing the dog's head.
5064681723,/mnt/adithya/val/5064681723.mp4,a person is walking with a dog and then a person is walking behind it.,throwing axe,throwing axe. a person is walking with a dog and then a person is walking behind it.
2705374471,/mnt/adithya/val/2705374471.mp4,a little boy is playing with a baby and then he falls on the floor.,laughing,laughing. a little boy is playing with a baby and then he falls on the floor.
3198533789,/mnt/adithya/val/3198533789.mp4,a group of men are on a roof and are pouring concrete into a pipe.,laying bricks,laying bricks. a group of men are on a roof and are pouring concrete into a pipe.
3830567237,/mnt/adithya/val/3830567237.mp4,a man is riding a horse with a hose and a woman is talking to him.,hula hooping,hula hooping. a man is riding a horse with a hose and a woman is talking to him.
5681946487,/mnt/adithya/val/5681946487.mp4,a woman is washing a baby's hair in a sink.,washing hair,washing hair. a woman is washing a baby's hair in a sink.
6159637889,/mnt/adithya/val/6159637889.mp4,a baby is swinging in a baby swing and moving back and forth.,crying,crying. a baby is swinging in a baby swing and moving back and forth.
6046149003,/mnt/adithya/val/6046149003.mp4,a little girl is sitting in a car and is screaming while another girl is driving a car,playing recorder,playing recorder. a little girl is sitting in a car and is screaming while another girl is driving a car
5498331490,/mnt/adithya/val/5498331490.mp4,a cat is in the bathroom and a person is trying to get the toilet.,taking a shower,taking a shower. a cat is in the bathroom and a person is trying to get the toilet.
8505893258,/mnt/adithya/val/8505893258.mp4,a group of young girls are standing in a circle and they are talking to each other.,blowing out candles,blowing out candles. a group of young girls are standing in a circle and they are talking to each other.
8253302563,/mnt/adithya/val/8253302563.mp4,a baby is playing with a toy car and then falls down.,pushing cart,pushing cart. a baby is playing with a toy car and then falls down.
10001787725,/mnt/adithya/val/10001787725.mp4,a baby is laying on a bed and then starts to crawl.,shaking head,shaking head. a baby is laying on a bed and then starts to crawl.
3049351381,/mnt/adithya/val/3049351381.mp4,a baby is laying on a couch and yawning and then yawns.,sneezing,sneezing. a baby is laying on a couch and yawning and then yawns.
2589540862,/mnt/adithya/val/2589540862.mp4,a little girl is dancing in the living room while a man is watching.,high kick,high kick. a little girl is dancing in the living room while a man is watching.
6096998186,/mnt/adithya/val/6096998186.mp4,a woman is holding a box and then she takes a bite out of it.,eating doughnuts,eating doughnuts. a woman is holding a box and then she takes a bite out of it.
5933003028,/mnt/adithya/val/5933003028.mp4,a person is using a desk to make a beat on a desk.,playing controller,playing controller. a person is using a desk to make a beat on a desk.
2877270840,/mnt/adithya/val/2877270840.mp4,a man is drinking a glass of beer and talking about it.,drinking beer,drinking beer. a man is drinking a glass of beer and talking about it.
3372023610,/mnt/adithya/val/3372023610.mp4,a group of people are playing instruments and one of them is holding a snake.,playing flute,playing flute. a group of people are playing instruments and one of them is holding a snake.
2510696559,/mnt/adithya/val/2510696559.mp4,a boy rides a bike up a ramp and then jumps off a ramp.,playing bagpipes,playing bagpipes. a boy rides a bike up a ramp and then jumps off a ramp.
2987766537,/mnt/adithya/val/2987766537.mp4,a baby is laying on a blanket and is trying to crawl.,eating spaghetti,eating spaghetti. a baby is laying on a blanket and is trying to crawl.
8990144134,/mnt/adithya/val/8990144134.mp4,a cat is laying on a table and a person is petting it.,finger snapping,finger snapping. a cat is laying on a table and a person is petting it.
4083875373,/mnt/adithya/val/4083875373.mp4,a little girl is doing cartwheels in front of a tv.,dancing gangnam style,dancing gangnam style. a little girl is doing cartwheels in front of a tv.
2559262403,/mnt/adithya/val/2559262403.mp4,a baby is crawling on the floor and a person is playing with a dog.,shaking hands,shaking hands. a baby is crawling on the floor and a person is playing with a dog.
4612723694,/mnt/adithya/val/4612723694.mp4,a man is holding a snake and then picks it up and then picks it up.,tying knot (not on a tie),tying knot (not on a tie). a man is holding a snake and then picks it up and then picks it up.
2400171624,/mnt/adithya/val/2400171624.mp4,a person is skiing down a hill and jumps over a small jump.,snowboarding,snowboarding. a person is skiing down a hill and jumps over a small jump.
7572859950,/mnt/adithya/val/7572859950.mp4,a man is tickling a baby in a car and the baby is laughing.,tickling,tickling. a man is tickling a baby in a car and the baby is laughing.
2697214342,/mnt/adithya/val/2697214342.mp4,two men are working on a wood table and one of them is using a hammer to break,building cabinet,building cabinet. two men are working on a wood table and one of them is using a hammer to break
2434859163,/mnt/adithya/val/2434859163.mp4,a man is watching a dolphin swims in a large tank of water.,jumping into pool,jumping into pool. a man is watching a dolphin swims in a large tank of water.
4372494989,/mnt/adithya/val/4372494989.mp4,a man is holding a little boy and the baby is playing with a toy.,hugging,hugging. a man is holding a little boy and the baby is playing with a toy.
8403741210,/mnt/adithya/val/8403741210.mp4,a little girl is sitting at a table and looking at a laptop.,blowing out candles,blowing out candles. a little girl is sitting at a table and looking at a laptop.
6480018109,/mnt/adithya/val/6480018109.mp4,a woman is pushing a man in a wheelchair down a hallway.,climbing ladder,climbing ladder. a woman is pushing a man in a wheelchair down a hallway.
6879924118,/mnt/adithya/val/6879924118.mp4,a group of people are standing on a field and talking to each other.,throwing ball,throwing ball. a group of people are standing on a field and talking to each other.
6618792571,/mnt/adithya/val/6618792571.mp4,a baby pushes a toy on a deck while a dog walks behind her.,pushing car,pushing car. a baby pushes a toy on a deck while a dog walks behind her.
6988748711,/mnt/adithya/val/6988748711.mp4,a group of people are digging in a large pile of dirt.,unloading truck,unloading truck. a group of people are digging in a large pile of dirt.
6542914065,/mnt/adithya/val/6542914065.mp4,a man is running and chasing another man on a football field.,passing American football (in game),passing American football (in game). a man is running and chasing another man on a football field.
5854324479,/mnt/adithya/val/5854324479.mp4,a man is standing in front of a group of people and talking.,shaking hands,shaking hands. a man is standing in front of a group of people and talking.
3131380536,/mnt/adithya/val/3131380536.mp4,a little boy is sitting in a high chair eating ice cream and then he takes a bite,eating chips,eating chips. a little boy is sitting in a high chair eating ice cream and then he takes a bite
3063380173,/mnt/adithya/val/3063380173.mp4,a cat jumps up and down on the floor and then jumps up and jumps up and jumps,training dog,training dog. a cat jumps up and down on the floor and then jumps up and jumps up and jumps
4103088549,/mnt/adithya/val/4103088549.mp4,a surfers ride the waves on a wave and then ride the waves.,windsurfing,windsurfing. a surfers ride the waves on a wave and then ride the waves.
3526597179,/mnt/adithya/val/3526597179.mp4,a group of people are walking around in a hallway and a woman is walking through a hallway,spray painting,spray painting. a group of people are walking around in a hallway and a woman is walking through a hallway
8575881495,/mnt/adithya/val/8575881495.mp4,a little girl is sitting in a chair and is crying and then she starts to cry.,laughing,laughing. a little girl is sitting in a chair and is crying and then she starts to cry.
8080432373,/mnt/adithya/val/8080432373.mp4,a baby is sitting on a chair and a man is playing with his feet.,tickling,tickling. a baby is sitting on a chair and a man is playing with his feet.
4658396458,/mnt/adithya/val/4658396458.mp4,a baby is sitting in a baby walker and shaking his head no.,eating cake,eating cake. a baby is sitting in a baby walker and shaking his head no.
4488066715,/mnt/adithya/val/4488066715.mp4,a baby is sitting at a table and is being held by a man and a woman is,playing harmonica,playing harmonica. a baby is sitting at a table and is being held by a man and a woman is
11566930393,/mnt/adithya/val/11566930393.mp4,a little boy is sitting on the floor and opening a toy and putting it in a bag,wrapping present,wrapping present. a little boy is sitting on the floor and opening a toy and putting it in a bag
3626788516,/mnt/adithya/val/3626788516.mp4,a woman is holding a small alligator and holding it's mouth while the crowd is watching,petting animal (not cat),petting animal (not cat). a woman is holding a small alligator and holding it's mouth while the crowd is watching
4136617240,/mnt/adithya/val/4136617240.mp4,a little girl is dancing to the music in front of a tv.,headbanging,headbanging. a little girl is dancing to the music in front of a tv.
10309542255,/mnt/adithya/val/10309542255.mp4,two bulls are in a park and are playing with each other.,feeding goats,feeding goats. two bulls are in a park and are playing with each other.
6691330381,/mnt/adithya/val/6691330381.mp4,a man is tickling a young child's feet and the child is laughing.,rock scissors paper,rock scissors paper. a man is tickling a young child's feet and the child is laughing.
13296054183,/mnt/adithya/val/13296054183.mp4,a group of people are riding bicycles down a street.,riding mountain bike,riding mountain bike. a group of people are riding bicycles down a street.
2854886555,/mnt/adithya/val/2854886555.mp4,a young boy is picking up a piece of fruit and putting it in a bag.,watering plants,watering plants. a young boy is picking up a piece of fruit and putting it in a bag.
3708066257,/mnt/adithya/val/3708066257.mp4,a man and a woman are dancing in a living room.,swing dancing,swing dancing. a man and a woman are dancing in a living room.
3380344744,/mnt/adithya/val/3380344744.mp4,a woman is washing a baby's hair in a sink.,washing hands,washing hands. a woman is washing a baby's hair in a sink.
6018514357,/mnt/adithya/val/6018514357.mp4,a man is walking with a toddler on a playground slide.,passing American football (not in game),passing American football (not in game). a man is walking with a toddler on a playground slide.
5429688959,/mnt/adithya/val/5429688959.mp4,a man is playing a guitar on stage with a band playing the guitar.,playing guitar,playing guitar. a man is playing a guitar on stage with a band playing the guitar.
3355698421,/mnt/adithya/val/3355698421.mp4,a group of people are sitting around a table and drinking wine.,sniffing,sniffing. a group of people are sitting around a table and drinking wine.
6329954198,/mnt/adithya/val/6329954198.mp4,a man is kneeling on the ground and is trying to get his shoes off.,changing wheel,changing wheel. a man is kneeling on the ground and is trying to get his shoes off.
2977504625,/mnt/adithya/val/2977504625.mp4,a man is pushing a small child in a toy car down a road.,pushing cart,pushing cart. a man is pushing a small child in a toy car down a road.
6205856607,/mnt/adithya/val/6205856607.mp4,a man is holding a little girl and she is brushing the horse's mouth.,grooming horse,grooming horse. a man is holding a little girl and she is brushing the horse's mouth.
3303565503,/mnt/adithya/val/3303565503.mp4,a man and a woman are dancing to music in a room.,robot dancing,robot dancing. a man and a woman are dancing to music in a room.
4249756405,/mnt/adithya/val/4249756405.mp4,a man is playing the violin while another man is playing the drums.,robot dancing,robot dancing. a man is playing the violin while another man is playing the drums.
5352022985,/mnt/adithya/val/5352022985.mp4,a dog is running in the snow and a person is running around.,snowboarding,snowboarding. a dog is running in the snow and a person is running around.
7651639778,/mnt/adithya/val/7651639778.mp4,a group of men are trying to climb up a large piece of ice.,rock climbing,rock climbing. a group of men are trying to climb up a large piece of ice.
5667931404,/mnt/adithya/val/5667931404.mp4,a toddler is playing with a toy train set.,mowing lawn,mowing lawn. a toddler is playing with a toy train set.
6037747123,/mnt/adithya/val/6037747123.mp4,a group of kids are playing golf in a field.,driving tractor,driving tractor. a group of kids are playing golf in a field.
6168716346,/mnt/adithya/val/6168716346.mp4,two boys are sitting at a table and talking to each other.,answering questions,answering questions. two boys are sitting at a table and talking to each other.
13884293626,/mnt/adithya/val/13884293626.mp4,a man is standing at a desk and then he walks up to the desk and starts to,using computer,using computer. a man is standing at a desk and then he walks up to the desk and starts to
3902997424,/mnt/adithya/val/3902997424.mp4,a man is playing a musical instrument on the beach while another man is playing the drums.,playing flute,playing flute. a man is playing a musical instrument on the beach while another man is playing the drums.
4970148391,/mnt/adithya/val/4970148391.mp4,a man is hitting a baseball with a baseball bat.,playing cricket,playing cricket. a man is hitting a baseball with a baseball bat.
4744503881,/mnt/adithya/val/4744503881.mp4,a man is playing the guitar while people are sitting around him.,busking,busking. a man is playing the guitar while people are sitting around him.
4465235803,/mnt/adithya/val/4465235803.mp4,a little boy is sitting in a barber's chair while a woman is cutting his hair,brushing hair,brushing hair. a little boy is sitting in a barber's chair while a woman is cutting his hair
3939145327,/mnt/adithya/val/3939145327.mp4,a little girl is riding a tricycle with training wheels on it.,riding scooter,riding scooter. a little girl is riding a tricycle with training wheels on it.
9256409422,/mnt/adithya/val/9256409422.mp4,a woman is talking on a cell phone and then she is talking to someone.,sign language interpreting,sign language interpreting. a woman is talking on a cell phone and then she is talking to someone.
8387356484,/mnt/adithya/val/8387356484.mp4,a baby is sitting in a high chair and is looking at the camera.,shaking head,shaking head. a baby is sitting in a high chair and is looking at the camera.
5858985747,/mnt/adithya/val/5858985747.mp4,a little boy walks up to a woman and hugs him.,shaking hands,shaking hands. a little boy walks up to a woman and hugs him.
8330342965,/mnt/adithya/val/8330342965.mp4,a little girl throws a ball at a man who is standing in a living room.,somersaulting,somersaulting. a little girl throws a ball at a man who is standing in a living room.
3814690167,/mnt/adithya/val/3814690167.mp4,a man is playing guitar and singing while a group of people are watching.,singing,singing. a man is playing guitar and singing while a group of people are watching.
2669452260,/mnt/adithya/val/2669452260.mp4,a man is drinking from a cup and then a woman is walking in the street.,smoking,smoking. a man is drinking from a cup and then a woman is walking in the street.
5406108447,/mnt/adithya/val/5406108447.mp4,a baby is sitting on the floor and blowing her nose.,opening present,opening present. a baby is sitting on the floor and blowing her nose.
2599937944,/mnt/adithya/val/2599937944.mp4,a person is hanging from a rope and then jumps off into the water.,swinging on something,swinging on something. a person is hanging from a rope and then jumps off into the water.
8797589693,/mnt/adithya/val/8797589693.mp4,a group of students are in a classroom and one of them is eating something.,writing,writing. a group of students are in a classroom and one of them is eating something.
5907839036,/mnt/adithya/val/5907839036.mp4,a man is standing on a dock and talking to a woman on a boat.,water skiing,water skiing. a man is standing on a dock and talking to a woman on a boat.
3581585756,/mnt/adithya/val/3581585756.mp4,a group of kids are riding in a train and talking to each other.,hugging,hugging. a group of kids are riding in a train and talking to each other.
2482028659,/mnt/adithya/val/2482028659.mp4,a man is on stage singing into a microphone while a woman is standing behind him.,whistling,whistling. a man is on stage singing into a microphone while a woman is standing behind him.
3375218204,/mnt/adithya/val/3375218204.mp4,a little girl and a man are playing in a living room and one girl runs into a,somersaulting,somersaulting. a little girl and a man are playing in a living room and one girl runs into a
3974684583,/mnt/adithya/val/3974684583.mp4,a man is walking around a large object that is in a warehouse.,spray painting,spray painting. a man is walking around a large object that is in a warehouse.
2940373590,/mnt/adithya/val/2940373590.mp4,a man and woman are dancing together on a dance floor.,tango dancing,tango dancing. a man and woman are dancing together on a dance floor.
13569831214,/mnt/adithya/val/13569831214.mp4,a person is skiing down a hill and then they go down a hill.,skiing (not slalom or crosscountry),skiing (not slalom or crosscountry). a person is skiing down a hill and then they go down a hill.
8594314852,/mnt/adithya/val/8594314852.mp4,a young boy is riding a bike down a path in the woods.,riding unicycle,riding unicycle. a young boy is riding a bike down a path in the woods.
3112351937,/mnt/adithya/val/3112351937.mp4,two people are scuba diving and one of them is swimming in the water.,snorkeling,snorkeling. two people are scuba diving and one of them is swimming in the water.
8752043000,/mnt/adithya/val/8752043000.mp4,a baby is sitting in a baby seat and is laughing.,shaking head,shaking head. a baby is sitting in a baby seat and is laughing.
2547885226,/mnt/adithya/val/2547885226.mp4,a young boy is playing with a toy and putting it on his foot.,feeding goats,feeding goats. a young boy is playing with a toy and putting it on his foot.
4190655097,/mnt/adithya/val/4190655097.mp4,a cat is being petted by a person and then the cat jumps up and pets the,petting animal (not cat),petting animal (not cat). a cat is being petted by a person and then the cat jumps up and pets the
6898821807,/mnt/adithya/val/6898821807.mp4,two young boys are playing with each other and laughing.,tickling,tickling. two young boys are playing with each other and laughing.
3383804222,/mnt/adithya/val/3383804222.mp4,a bear is being held in a cage and a person is petting it.,petting animal (not cat),petting animal (not cat). a bear is being held in a cage and a person is petting it.
2810112808,/mnt/adithya/val/2810112808.mp4,a group of men are sitting around a table and drinking beer.,tasting beer,tasting beer. a group of men are sitting around a table and drinking beer.
4761953886,/mnt/adithya/val/4761953886.mp4,a dog is being petted by a woman while the dog is barking.,grooming dog,grooming dog. a dog is being petted by a woman while the dog is barking.
6713120511,/mnt/adithya/val/6713120511.mp4,a group of people are sledding down a hill and one of them falls down.,skiing crosscountry,skiing crosscountry. a group of people are sledding down a hill and one of them falls down.
10109097475,/mnt/adithya/val/10109097475.mp4,a group of people are riding on a race car.,driving tractor,driving tractor. a group of people are riding on a race car.
7364407194,/mnt/adithya/val/7364407194.mp4,a baby is laying on its back and sneezes while a woman is talking to them,laughing,laughing. a baby is laying on its back and sneezes while a woman is talking to them
3502722122,/mnt/adithya/val/3502722122.mp4,a baby is sitting on a couch and looking at a book and talking to someone.,opening present,opening present. a baby is sitting on a couch and looking at a book and talking to someone.
4419096437,/mnt/adithya/val/4419096437.mp4,a cat is laying on a bed and someone is petting it.,shaking hands,shaking hands. a cat is laying on a bed and someone is petting it.
3218498932,/mnt/adithya/val/3218498932.mp4,a group of people are sitting on a couch and watching a video of them.,massaging feet,massaging feet. a group of people are sitting on a couch and watching a video of them.
6277800530,/mnt/adithya/val/6277800530.mp4,a man is riding a four wheeler through a stream.,pushing car,pushing car. a man is riding a four wheeler through a stream.
3164519967,/mnt/adithya/val/3164519967.mp4,a woman is holding a baby and the baby is talking to it.,playing trumpet,playing trumpet. a woman is holding a baby and the baby is talking to it.
2930782930,/mnt/adithya/val/2930782930.mp4,a man is holding a baby and waving at the camera.,eating ice cream,eating ice cream. a man is holding a baby and waving at the camera.
4166942239,/mnt/adithya/val/4166942239.mp4,two men are playing rock paper scissors and one of them wins.,giving or receiving award,giving or receiving award. two men are playing rock paper scissors and one of them wins.
6690256857,/mnt/adithya/val/6690256857.mp4,a man is washing a dog in a bucket while another man is talking.,grooming dog,grooming dog. a man is washing a dog in a bucket while another man is talking.
3340340268,/mnt/adithya/val/3340340268.mp4,a little girl is walking around with a toy dog and then she picks up a toy and,egg hunting,egg hunting. a little girl is walking around with a toy dog and then she picks up a toy and
3508407941,/mnt/adithya/val/3508407941.mp4,a baby is sitting in a baby walker and shaking his head no.,laughing,laughing. a baby is sitting in a baby walker and shaking his head no.
2796821016,/mnt/adithya/val/2796821016.mp4,a young boy is rolling around on the floor and then another boy is laughing.,breakdancing,breakdancing. a young boy is rolling around on the floor and then another boy is laughing.
6011836129,/mnt/adithya/val/6011836129.mp4,a group of women are doing yoga in a studio.,bending back,bending back. a group of women are doing yoga in a studio.
5549243726,/mnt/adithya/val/5549243726.mp4,a baby is sitting on a couch and a woman is talking to her.,laughing,laughing. a baby is sitting on a couch and a woman is talking to her.
4147398280,/mnt/adithya/val/4147398280.mp4,a young boy is trying to solve a rubik's cube.,reading book,reading book. a young boy is trying to solve a rubik's cube.
4915733559,/mnt/adithya/val/4915733559.mp4,a little boy is playing with a woman's hand while he is sitting on a couch,playing harmonica,playing harmonica. a little boy is playing with a woman's hand while he is sitting on a couch
2535384528,/mnt/adithya/val/2535384528.mp4,a man is hitting a golf ball with a golf club.,golf chipping,golf chipping. a man is hitting a golf ball with a golf club.
5885887012,/mnt/adithya/val/5885887012.mp4,a toddler is pushing a toy car with a toy car.,mopping floor,mopping floor. a toddler is pushing a toy car with a toy car.
3489439407,/mnt/adithya/val/3489439407.mp4,a group of people are in a studio and they are playing a game of scrabble,drumming fingers,drumming fingers. a group of people are in a studio and they are playing a game of scrabble
4412508597,/mnt/adithya/val/4412508597.mp4,a little boy is riding in a car seat and winking his eyes.,driving car,driving car. a little boy is riding in a car seat and winking his eyes.
3455926688,/mnt/adithya/val/3455926688.mp4,a person is flying a kite on the beach while others watch.,kitesurfing,kitesurfing. a person is flying a kite on the beach while others watch.
5129152550,/mnt/adithya/val/5129152550.mp4,a group of people are standing outside and clapping while a man is talking.,applauding,applauding. a group of people are standing outside and clapping while a man is talking.
5623068492,/mnt/adithya/val/5623068492.mp4,a man is punching a punching bag with a man in a room.,punching bag,punching bag. a man is punching a punching bag with a man in a room.
