Unnamed: 0,vid_num,SwinBERT Captions,SwinBERT Confidence Scores
969,5996498005,two young girls are playing in a living room and one of them does a flip.,0.4653498828411102
970,4059597943,a man is riding a four wheeler through a muddy stream.,0.4978799521923065
971,4059247647,a baby is laying on a bed and sneezes and then sneezes.,0.5075656175613403
972,6440155903,a woman and a child are sledding down a hill.,0.5566268563270569
973,7175938437,a woman is sitting on a boat and talking to a man while she is sitting on a,0.3864677548408508
974,2866240109,a dog is running in a water and a dog is running in the water.,0.3677836954593658
975,6027450794,a dog runs towards a house and a person runs towards the camera.,0.318061888217926
976,5114141409,a woman is walking around a park and looking for something.,0.3092469274997711
977,4527426680,a little girl is hugging a young girl in a store.,0.4744793772697449
978,10196789535,a dog is being walked out of a truck and a man is trying to get the dog,0.3860294818878174
979,3958390317,a man is hammering on a frame of a house while another man is standing on a ladder,0.3739428222179413
980,6242309272,a woman is holding a baby and the baby is waving at the camera.,0.5051190853118896
981,2793135677,a group of people are arguing and talking to each other.,0.3819950819015503
982,5192910012,a boy is riding a toy car on the lawn while a little boy is sitting on a,0.3527839481830597
983,6257438831,a baby is crawling on the floor and then falls over.,0.4923617541790008
984,2583044552,a couple is dancing together on a deck outside in front of a building.,0.3916573226451874
985,9124536624,a man is on a golf course and is hitting a golf ball with a golf club.,0.6126292943954468
986,12418210763,a person is kayaking down a river and then falls off.,0.3686687350273132
987,5833529471,two women are sitting on a couch and talking to each other.,0.4908415079116821
988,3295579513,a man is standing at a podium and talking to a group of people.,0.4994805753231048
989,8736356323,a group of people are on stage playing instruments and singing.,0.5115310549736023
990,4780487445,a man is standing on a pillow and another man jumps over him and kicks him over.,0.3652665019035339
991,2926759155,a baby is sitting on the floor playing with a pair of maracas.,0.5643982291221619
992,3101007084,a woman is riding a horse through a field of grass.,0.5415791869163513
993,3218608942,a truck is driving through a snow covered street at night.,0.4102158844470978
994,6644166529,a baby is sitting at a table and eating a plate of food.,0.4907046556472778
995,6788639340,a group of people are walking around in a room and talking.,0.4448291063308716
996,10155112335,a man is walking on a rope and then he starts to walk on it.,0.4077180027961731
997,10755524486,a group of kids are playing in the yard and a little girl is running around.,0.4003532230854034
998,10396758955,a person is walking around a field and then a horse is walking around.,0.3296641409397125
999,11676564604,a family is decorating a christmas tree with christmas music in the background.,0.4974329471588135
1000,4820229831,two women are standing outside and one of them is talking to the other.,0.4030573070049286
1001,4515138520,a person is walking their dog on a street and a dog is walking in the snow.,0.3765288293361664
1002,8038691164,two young girls are sitting at a table and one girl is playing with a bowl of water,0.4545097351074219
1003,4969903244,a woman is singing into a microphone while other people are watching.,0.4464580118656158
1004,4795622796,a dog is sitting on a couch watching a dog run around.,0.3626264631748199
1005,2560182341,a group of kids are sitting on a bench and laughing.,0.4536316990852356
1006,11794662446,a little girl is dancing around in a living room.,0.4776393175125122
1007,9970084224,a dog is walking with a person and then a person is walking a dog.,0.2701450288295746
1008,4886435700,two young girls are playing in a pool and one of them jumps into the pool.,0.5203549861907959
1009,7211819836,a man is standing in front of a window and talking to a woman who is standing in,0.3822438716888428
1010,11809583753,a group of kids are standing on a bridge and one of them is jumping into the water,0.4491468966007232
1011,2625197334,a dog is walking around a room and a person is sitting on the floor.,0.3652015924453735
1012,3865853855,a man and a young girl are playing in the sand on the beach.,0.5226975083351135
1013,8284874734,a group of people are dancing on a stage with a mascot.,0.3826941847801208
1014,6135578928,a woman and a small boy are sitting on the ground and doing some exercises,0.3874360024929046
1015,6335208280,a young boy is practicing his karate moves in a karate class.,0.4273689687252044
1016,9615339824,a woman and a dog are in the water with a dog on her chest.,0.3526205122470855
1017,2425461420,a cat is lying on the floor and a person is petting it.,0.5252723097801208
1018,4843631473,a woman is water skiing on a lake while being pulled by a boat.,0.6044921278953552
1019,3925635978,a group of people are sitting around a table and drinking and drinking.,0.4232552349567413
1020,5863415049,a young boy is standing in a field and is trying to stretch his toes.,0.3521813452243805
1021,3471851958,two men are sitting in a stroller and the other is talking to the other.,0.4096236824989319
1022,3249280845,a band is playing on stage with a band playing music.,0.3589863777160644
1023,5757232720,a little girl runs around a room and runs into a room and runs into a room.,0.3561397194862366
1024,2597817539,two people are sitting on the ground and watching a bear show.,0.3188358247280121
1025,3654897921,a dog is walking around on the carpet and a person is talking to them.,0.3683215975761413
1026,8641728837,a girl is sitting down and playing a song on a piano.,0.5911023616790771
1027,2974908351,a man is drinking a glass of beer and talking about it.,0.5282073020935059
1028,3782952672,a young boy is playing with a water hose and then he blows out a fire.,0.3336105942726135
1029,13636635983,two boys are in a pool and one of them is wearing sunglasses and the other is wearing,0.3487868309020996
1030,5988338710,a baby is sitting in a high chair and is eating some green fruits.,0.4558703899383545
1031,2999618373,a baby is walking on the floor and then starts to walk.,0.3323020339012146
1032,7609356686,two little kids are sitting in a stroller and one of them is eating something.,0.4226008355617523
1033,3713948402,a person is showing a group of people eating some food.,0.2647763192653656
1034,5235114035,a little girl is using a marker to color in a drawing of a cartoon character.,0.476817786693573
1035,3624253306,a boat is backing up to a dock and a man is trying to get it out.,0.3748965859413147
1036,5642727991,two young boys are dancing in a room and one of them is dancing.,0.3653607666492462
1037,5571052241,a man is on stage singing and dancing while the crowd cheers.,0.4462735652923584
1038,8408617963,a baby is sitting on the floor and playing with a toy xylophone.,0.6622414588928223
1039,8591444236,two young children are sitting on the floor playing with a toy.,0.5019224882125854
1040,10807641626,a young man is doing karate kicks in front of a group of people.,0.5199465751647949
1041,2829239894,a man is speaking in front of a group of people in a room.,0.5036779642105103
1042,8015291804,a boy is riding on a mechanical bull and is talking to the camera.,0.4332037270069122
1043,5817868766,a group of people are outside and they are collecting baskets.,0.4086153507232666
1044,12228240945,a young child rides a scooter down a road while a man watches.,0.4673899412155151
1045,3388630100,a woman is sitting at a table and drinking a cup of soda.,0.4534443020820617
1046,10120432636,a group of boys are walking around on a field.,0.3885898292064667
1047,4657452456,a woman is sitting on a couch with a baby and the baby is making faces.,0.4918141365051269
1048,5923454727,a man is helping a child clean a floor with a vacuum cleaner.,0.4997341930866241
1049,3104235987,a woman is helping a baby climb a ladder while the baby is holding onto the stairs.,0.3745851218700409
1050,5606187654,two toddlers are playing and then one of them tackles the other.,0.4281454086303711
1051,3763213054,a group of people are playing music on stage while a man plays a guitar.,0.4045955836772918
1052,5110605033,a man is using a large log to cut through a large log of water.,0.486101746559143
1053,3098429260,a woman is holding a baby and the baby is shaking her head.,0.4067819118499756
1054,2794976541,a group of people are playing a game of frisbee in a field.,0.5221714377403259
1055,5325209799,a baby is jumping up and down on a bed and then he starts to cry.,0.4149819910526275
1056,7555791922,a man is talking to a baby and the baby is laughing.,0.4969297349452972
1057,13665913305,a man is using a tool to shave the wool off of a sheep.,0.5974864363670349
1058,11570806645,a little boy throws a bowling ball down the lane and misses.,0.5481998324394226
1059,5770742977,a boy slides down a water slide and then slides down a slide.,0.4242112636566162
1060,3784688175,a group of young girls are sitting on a couch and talking to each other.,0.5091987252235413
1061,5402251749,a man and a girl are playing a game with a large wooden stick.,0.3410970568656921
1062,9657633264,a person is holding a large fish in their hand and is looking at the water.,0.341911256313324
1063,3776056456,a baby is playing with a train set and then he picks up a toy.,0.3875449597835541
1064,4333462241,a woman is holding a baby and the baby is making it laugh.,0.4635442793369293
1065,3206613908,a man is riding a scooter and then falls off.,0.4408126175403595
1066,4372141961,a woman holds a baby in her arms and the baby waves at the camera.,0.4967376887798309
1067,5840100982,a man is riding a bike down a dirt trail and then jumps off a ramp.,0.4295361936092376
1068,4318696319,a young girl and boy are playing a game of food at a carnival.,0.4091121852397918
1069,3297776560,three women are dancing on stage in front of a crowd.,0.467579036951065
1070,4623852274,a group of people are standing on a brick wall and one of them is slapping the other,0.4206206798553467
1071,2601795252,a man is crying and a woman is crying and then she walks away.,0.2507342100143432
1072,11049178966,a man and a woman are playing music on stage.,0.4579964578151703
1073,7095619943,a baby is sitting in a high chair and shaking their head no.,0.478410392999649
1074,3772015119,a man is sitting in a chair and looking at a television screen.,0.4140873551368713
1075,4204358241,a man is sitting in a highchair and a baby is playing with a baby.,0.4696999788284302
1076,10028549695,a man is standing at a podium talking to a crowd of people.,0.4925056397914886
1077,2480958388,a little girl is brushing her hair and talking to the camera.,0.5609467625617981
1078,5123738290,a band is playing on stage and a man is singing and playing the guitar.,0.4192243814468384
1079,3266328979,a man is holding a microphone in his hand and he is holding a microphone in his hand,0.3634834587574005
1080,4974173680,a man is spraying graffiti on a wall and then he walks away.,0.3399288356304168
1081,2704571704,a baby is laying on a bean bag and then sneezes.,0.4745951294898987
1082,3368789179,a baby is sitting on a piano and playing the piano.,0.4904029667377472
1083,7950456284,a person is showing how they pet a deer in a zoo.,0.3988528847694397
1084,3865085471,a woman is sitting on a couch with a baby and the baby is playing with a phone,0.4436955153942108
1085,3118724869,a group of people are sitting around a table and drinking wine.,0.503326416015625
1086,4783216249,a group of people are in a room and one of them is slapping the other's,0.3922625482082367
1087,8274572937,a woman is cleaning a pool with a dog and a dog is trying to get it out,0.4036692082881927
1088,4669303210,a little girl is riding a pink scooter on the sidewalk.,0.5907344818115234
1089,3745571038,a little girl is dancing around a table and then she stops and walks away.,0.3089281618595123
1090,5867905141,a little boy is walking through a grocery store and then stops to the camera.,0.3648640513420105
1091,6496266129,a person is showing how they are playing with their dogs.,0.413810670375824
1092,3692809768,two young children are sitting on a couch and playing a ukulele.,0.4983354210853576
1093,3690129641,a man is sitting in a boat and talking to a woman on the boat.,0.4733491837978363
1094,2650000503,a little girl is riding a horse while a man is walking behind her.,0.4005368053913116
1095,4586957170,three men are doing sit ups outside on a playground.,0.3921642303466797
1096,3990556965,a little girl is dancing to music and then a man is talking to her.,0.4017416536808014
1097,4208246148,a man is playing a guitar while another man is walking in the room.,0.3774745464324951
1098,3874789174,a man is pouring water into a cup while a boy is helping him.,0.3778347671031952
1099,2592568735,a cat is standing on the sink and is getting a bath by a person.,0.3564696907997131
1100,2432458239,a woman is on a beach and is holding a large shell in her hand.,0.3774575293064117
1101,11961400954,a group of people are sitting around a table and talking to each other.,0.4699955284595489
1102,9176395815,two babies are sitting on a couch and one of them kisses the other.,0.5216968655586243
1103,9701018371,two children are playing on a bouncy house and throwing balls at each other.,0.4709801077842712
1104,2659772377,a group of people are playing baseball in a field.,0.5548240542411804
1105,2411282239,a man and a woman are on a boat and one of them is holding a fish.,0.4624430239200592
1106,2710168479,a woman is talking and talking while she is walking around the street.,0.3042969703674316
1107,2623013888,a man and woman are standing outside and talking to each other.,0.4953913688659668
1108,3887955607,a man and woman are riding on a motorized vehicle and a man is talking.,0.3061369955539703
1109,9062754080,a man is standing at a table feeding fish in a large pond.,0.4069906175136566
1110,4905344078,two boys are standing on a beach and one of them is holding a phone to his ear,0.4474677443504333
1111,4593974406,a baby is sitting in a chair and is trying to blow up a balloon.,0.5512655377388
1112,9535070703,two women are standing in front of a camera and talking.,0.4212886393070221
1113,4554929703,a man jumps off a cliff into the water below.,0.5558584928512573
1114,8532131400,a baby is laying down and is being held by a person.,0.377948135137558
1115,5524228202,a man is standing in a zoo and feeding a bird to a goat.,0.2984563708305359
1116,3294458120,a little boy is playing with a toy and then he picks up a toy.,0.3689461350440979
1117,6320419082,two little girls are dancing in a kitchen and one of them is dancing.,0.3829340040683746
1118,3133113252,a group of people are riding elephants through a river.,0.4988711774349212
1119,5347661971,a woman is holding a baby in her lap and then the baby is crying.,0.4130018353462219
1120,6587857059,a woman is riding a lawn mower in a green field.,0.458439290523529
1121,2692308643,a woman is driving a car while a man is driving a car.,0.4724221229553222
1122,10245313584,a young boy does a cartwheel on a football field while a man watches.,0.4773761332035064
1123,2637772927,a little boy is playing with a frisbee and a dog jumps in the pool.,0.5119721293449402
1124,4740649465,a group of people are riding on a boat and talking to each other.,0.5442593097686768
1125,4623841343,a man is driving a tractor through a muddy river.,0.4543938338756561
1126,8174115703,a man is holding a baby and playing with him.,0.4749661982059479
1127,2521284629,a woman is sliding down a snowy hill on a sled and then falls down.,0.508503794670105
1128,5569974351,a little girl is sitting on the floor and watching a cartoon on a phone.,0.4215337932109833
1129,4919726862,a boy is trying to throw a frisbee to a dog and the dog catches it,0.4096188843250274
1130,4501584827,a woman is sitting in a car and a man is cutting his hair.,0.4991876482963562
1131,9227456810,a group of kids are running around in a park and one of them falls down.,0.5020044445991516
1132,5721830790,a woman is using a roller to clean up a piece of meat.,0.4380125403404236
1133,2434595664,a man is on a golf course and hits a golf ball with a golf club.,0.5946448445320129
1134,10403393365,a little boy is riding a tricycle with a dog on a leash.,0.5050230026245117
1135,4838398062,a baby is standing up and then starts to play the keyboard.,0.3812436461448669
1136,2576032031,a man is pushing a child in a stroller while another man is sitting in a stroll,0.4299388825893402
1137,9670369477,a woman is talking to a young girl and she is fixing her hair.,0.3971746265888214
1138,5360900000,a man is playing a guitar and singing while another man plays the guitar.,0.4774911105632782
1139,4256455857,a woman is feeding a little girl with a spoon.,0.4415165781974792
1140,5399895838,a cat is walking on a table and a person is petting it.,0.4568735361099243
1141,4791649874,a woman is riding a bike down a dirt road.,0.589008092880249
1142,8497600070,a little girl is skiing down a hill and then stops to the camera.,0.3377059698104858
1143,5096827532,a boy blows out candles on a cake while his family watches.,0.4642826318740845
1144,3366690055,a man is on stage playing a guitar while another man is playing a guitar.,0.4407275915145874
1145,8994675143,a group of boys are riding in a car and one of them is wiping his nose with,0.4981580972671509
1146,2882101599,a baby is laying on a trampoline and laughing while someone is talking to them.,0.4288965463638305
1147,4655184179,a dog is sitting on a table and a person is brushing the dog's mouth.,0.4223622679710388
1148,5435698223,two children are sledding down a snowy hill in a sled.,0.5477216243743896
1149,3822439861,a little girl is playing with a toy dinosaur on the floor.,0.442598283290863
1150,3249013806,two young men sit on the floor and sit ups while one of them is sitting on the,0.3973014652729034
1151,13170628054,a man is standing on a road and he is talking to a woman.,0.3361958563327789
1152,8069386251,a little girl is playing with a broom and a little girl is walking around.,0.3444387316703796
1153,9778931443,a young boy is sitting at a desk and he is trying to open a beer.,0.4719915986061096
1154,6849437377,a baby is laying on a bed and a man is holding the baby and the baby is,0.3552513420581817
1155,5202975055,a group of people are on stage playing instruments and singing.,0.463952898979187
1156,5388595493,a baby is sitting on the floor and shaking his head no and shaking his head.,0.4960448443889618
1157,5042374898,a man and woman are dancing in a building while a man is talking.,0.3043234944343567
1158,6861065102,a group of people are standing in a field and watching some animals,0.397201269865036
1159,2975283781,a young boy is lying on a bed and then he is shown doing a hand gesture.,0.3193384408950805
1160,5698397924,a man is lifting weights in a gym with a lot of weights.,0.4245390295982361
1161,13013989434,a group of people are standing in the snow and watching a kite fight.,0.4164505898952484
1162,5010709857,a dog is walking up to a door and a person comes to the door.,0.3001411557197571
1163,5993795495,a woman is holding a baby and the baby is breathing in the hospital.,0.3922314047813415
1164,5162640953,a man is proposing to a woman in a wedding dress.,0.4612024128437042
1165,9030217893,a man is riding a bike down a dirt path.,0.60297030210495
1166,5689183923,a cat is laying on the ground and someone is petting it.,0.5488524436950684
1167,5545803872,a man is holding a toddler and he is playing with a toy.,0.4722108244895935
1168,13495723174,a little girl is walking around with a dog and the dog is walking away.,0.3793050050735473
1169,5107595441,a woman is petting a cat and the cat is laying on the floor.,0.4654709100723266
1170,5710411951,a young boy is trying to do a hand stand in the woods.,0.4099313914775848
1171,3852347143,a man is holding a little boy and he is cutting his hair.,0.4470126926898956
1172,7566904518,a woman is petting a dog outside in the grass.,0.5437977313995361
1173,4330113365,a group of people are playing instruments and one man is playing the trombone.,0.4511696994304657
1174,3673916114,a man is holding a baby and the baby is waving at the camera.,0.5021834969520569
1175,7534820578,a person is on a boat and is floating on the water.,0.3516409397125244
1176,5222012275,a group of people are sitting around a room and one man is drinking a beer.,0.4124804139137268
1177,7442776522,a cat is running around a room with a flashlight and a cat runs around.,0.3484911322593689
1178,3525692867,a man is riding a horse while another man is watching.,0.5085921883583069
1179,5706721105,a group of men are singing and singing while a man sings.,0.4426055252552032
1180,3512954461,a group of people are walking around a dirt path and looking for artifacts.,0.4625436961650848
1181,5551527400,a baby is in a bathtub and is getting his hair washed by a woman.,0.4918422996997833
1182,7958313998,a little boy is riding a toy bike down a sidewalk.,0.5461306571960449
1183,2858674367,a baby is crawling across a grassy area while people are watching.,0.3598102629184723
1184,2577108336,a person is running and throwing a kite to a house.,0.3490197658538818
1185,6039860557,a little boy runs around a living room and throws a ball at a woman.,0.4359534978866577
1186,5206737488,a woman is sitting at a table and talking about a table.,0.4370441436767578
1187,6971785627,a group of people are riding on a dirt road and then a man is riding a horse,0.4906699061393738
1188,5311559715,a man is holding a baby and shaking his arm and shaking his head.,0.4241475462913513
1189,2488825002,a little boy is walking around a room and opening his shirt.,0.3395143151283264
1190,2838844408,a woman is sitting on a couch and a baby is sitting on the floor.,0.4537762403488159
1191,6340122742,a woman and a child ride a toy car down a path.,0.4946945309638977
1192,7171061117,a dog is being groomed by a person with a bandage.,0.4064534306526184
1193,10994933634,a little girl is riding a toy car in a park.,0.4799365997314453
1194,8340089293,two young children are playing on a bed and one of them is laughing.,0.4494104385375976
1195,8613480475,a group of people are standing in a field and they are holding microphones.,0.4641007483005523
1196,6047688428,two people wearing costumes and a woman are doing a dance.,0.2635907530784607
1197,2822014581,a man is sitting at a desk and is using a computer screen to control a computer.,0.3543331325054168
1198,9078660594,a boy is singing into a microphone while a boy is singing.,0.4105505645275116
1199,4154183202,a baby is playing with a toy and shaking her head no.,0.4497647285461426
1200,6341769390,a group of people are feeding a bunch of goats and feeding them.,0.3964659869670868
1201,5250385918,a little girl is jumping on a trampoline while a man is watching.,0.5007827281951904
1202,3398979880,a man is walking through the snow with his child.,0.4697119295597076
1203,3133961152,a woman is playing with a baby and the baby is laughing.,0.5193600058555603
1204,3081222883,a group of girls are on a stage and they are singing a song.,0.4943189918994903
1205,9536500284,a little girl is painting a cup of tea and a brush.,0.4624807238578796
1206,2635466665,a cat runs around a kitchen counter and gets a plate of dishes.,0.300065129995346
1207,7803526566,a baby is sitting on a man's lap and playing a keyboard.,0.5696251392364502
1208,3713809210,a baby is crawling on the floor and then he is trying to get up.,0.3626699447631836
1209,6234926253,a group of people are swimming in a lake and one of them jumps into the water.,0.5656018257141113
1210,11842163704,a baby is laying on a blanket and crying while a woman is talking to him.,0.4562681913375854
1211,8040040139,a dog is walking around a yard with a dog on a leash.,0.4202450811862945
1212,13953690541,a man is holding a baby and the baby is trying to get him to go down.,0.4108115434646606
1213,3433818503,a little girl is holding a basket of easter eggs and she is holding.,0.3454283475875854
1214,5547581724,a group of people are eating and talking to each other.,0.5505568981170654
1215,11393204325,a man runs and jumps into a sand and then another man runs and jumps into the sand,0.3310155272483825
1216,9415427465,a couple of people are riding a boat and then they go into the water.,0.3754671812057495
1217,2573897834,a man is sitting in a chair talking to the camera and talking.,0.4409546554088592
1218,11420793055,a group of people are eating food at a table.,0.5420839786529541
1219,11866348213,a little boy is walking down a hallway and a man is walking behind him.,0.4387669861316681
1220,4914011323,a dog is standing on a toilet and a man is brushing his teeth.,0.4174867272377014
1221,3613235416,a baby crawls across a grassy area and then rolls a ball.,0.3563390970230102
1222,9048441759,a group of people are scuba diving and looking at the camera.,0.4825482368469238
1223,3133586911,a man is holding a baby and the baby is laughing.,0.5543274879455566
1224,5938626131,a little girl walks around a room and then runs around and runs away.,0.2752229273319244
1225,5913888440,a group of people are walking down a trail in the woods.,0.5704537034034729
1226,3225410861,a baby is laying on a blanket and laughing while a woman is tickling her.,0.4508815109729767
1227,10583687444,a woman and a young boy are playing with a box and a woman is talking to them,0.4374671578407287
1228,7300856728,a man is using a hammer to shape a piece of metal into a fire.,0.4127658009529114
1229,5599111348,a man and a young boy are playing the piano together.,0.4720610380172729
1230,3976687604,a group of people are scuba diving in the ocean.,0.5504661798477173
1231,2408143908,a man and a woman are hanging from a rope and are bungee jumping.,0.4023810029029846
1232,4860973241,a man is sitting in a chair and is trying to bend a metal bar.,0.376233845949173
1233,6190625745,a man is jumping rope in a store with a group of people.,0.4474022388458252
1234,3831844323,a group of people are playing a game of kickball on a field.,0.5816935300827026
1235,4771138218,a group of people are sitting at a bar and drinking beer.,0.4769557118415832
1236,6882604194,a man is holding a dog and the dog is being tickled by a woman.,0.391461968421936
1237,4124821535,a group of people are playing music outside in the middle of a park.,0.4312698543071747
1238,2518875863,two dogs are playing with each other in a kitchen.,0.4521538317203522
1239,6811623202,a group of people are sitting on stairs and one of them is walking down the stairs.,0.4145198166370392
1240,4391896358,a woman is holding a baby in a hospital bed and the baby is crying.,0.4291887283325195
1241,5010153521,a little boy is playing with a toy and smiling.,0.4826211035251617
1242,6274885877,two young boys are in a car and one of them is waving his arms.,0.4434931576251983
1243,5801479163,two elephants are walking in a pond and then a man is talking about it.,0.350780725479126
1244,10315129403,a woman is walking down a hallway with a man and a man is talking.,0.3944689333438873
1245,9992041894,a man is playing a guitar and singing while another man plays the guitar.,0.5213989615440369
1246,5262313272,a man and a woman are talking to each other in a bar.,0.5424584746360779
1247,8643331448,a woman is throwing a yellow object at a wall.,0.3774084150791168
1248,5541230874,a little girl is sitting on the floor opening a present.,0.5197803378105164
1249,4576472346,a man is riding a bike with a bike on his back and he is holding a beer,0.3113455176353454
1250,3708483964,a dog is walking in water and a person is walking around.,0.2894565165042877
1251,6542623723,a man runs across a field and catches a football and runs to catch it.,0.4055902659893036
1252,4729160993,a man is standing on a stage and talking into a microphone.,0.4872950315475464
1253,3215327042,a man is walking through a classroom and talking to a group of people.,0.467327743768692
1254,5671685771,a man is riding a horse around a fenced area.,0.5367639660835266
1255,8155669421,a cat is laying on the floor and a person is petting it.,0.5495320558547974
1256,6555498113,a group of children are playing instruments and singing together.,0.4423921704292297
1257,5610396274,a woman is playing with a little girl and the girl is clapping her hands.,0.4449277222156524
1258,3487475414,a young boy is eating spaghetti with a fork and a fork.,0.5315170288085938
1259,10087471526,a boy is standing on the beach and then he jumps into the water.,0.4099426865577698
1260,4752875872,a dog is running around a yard with a dog and a dog runs around.,0.3338310718536377
1261,3851992852,a group of people are scuba diving in the ocean.,0.5026760101318359
1262,4342771964,a man is riding a wind sail on a beach while another man is watching.,0.3182879388332367
1263,7997889646,a person is driving a car on a busy street.,0.3962455689907074
1264,3570786562,a group of musicians are playing music on a stage.,0.4674029052257538
1265,4845935711,a girl is talking to the camera while she is making a video.,0.373919278383255
1266,4501209164,a person is standing on a pond and feeding a bird.,0.370362251996994
1267,3306288227,two babies are laying on a blanket and one of them is trying to get the baby to,0.3892310857772827
1268,7714345064,a man is lifting a very heavy weight and then drops it.,0.3881771862506866
1269,6278457406,a group of people riding bikes down a street in the woods.,0.4638590812683105
1270,8156549155,a baby is being held by a man and the baby is laughing.,0.4472539722919464
1271,7093500213,a group of people are on a stage and they are clapping and clapping.,0.4905740320682525
1272,4931683543,a person is riding a jet ski on a lake.,0.5428106784820557
1273,5617780869,two women are on stage performing a hula hoop routine.,0.4564827084541321
1274,6828234592,a man is giving a dog a bath outside in the woods.,0.536375880241394
1275,4369234607,a group of people are standing in a field and one man is holding a phone to his,0.387168824672699
1276,9606288783,a group of people are walking in a body of water and then jumping into the water.,0.4046335518360138
1277,8400741742,a woman is holding a microphone and then she is dancing and dancing.,0.2818116545677185
1278,6261543472,a dog is running and then a person runs towards the camera.,0.3462535142898559
1279,4807584591,a group of people are in a kitchen and they are eating and laughing.,0.4703583717346191
1280,2449052538,two monkeys are sitting in a fenced enclosure and one of them is drinking a bottle of,0.3058256208896637
1281,3602415594,a man is flying a remote control and a man is standing on the ground.,0.3476312458515167
1282,5449359673,a baby is sitting at a table and eating a piece of paper.,0.4890468716621399
1283,6892824972,a group of birds are feeding a flock of birds.,0.4102120697498321
1284,3898784753,a woman is showing a baby how to wash her hands.,0.4417093992233276
1285,4462097267,a boy and a girl are dancing and laughing and laughing.,0.3652228415012359
1286,11851537056,a girl is sitting on a couch and watching a video of a video game.,0.4247030913829803
1287,6514699133,a group of people are standing in a car and talking to each other.,0.4685631394386291
1288,10650284644,a girl is blowing out a candle while her friend watches.,0.3372562527656555
1289,8595954467,a group of people are scuba diving and looking at the coral.,0.4497267305850982
1290,8686972517,a group of kids are playing with a hula hoops in a room.,0.5649880170822144
1291,2952636069,a little boy is pushing a little girl in a stroller.,0.5666688680648804
1292,7506103208,two men are on a stage performing a play on a stage.,0.493708848953247
1293,3209808764,a woman and a small child are walking a dog on a dirt field.,0.4130039811134338
1294,7359783390,a woman is walking on a snow covered path in the woods.,0.4564523994922638
1295,3632892325,a man is helping a baby move a large piece of furniture through a room.,0.4641684591770172
1296,5625562611,a woman is blow drying a woman's hair while she is sitting in a chair.,0.5603447556495667
1297,9264966265,a group of men are running and jumping on a large tire.,0.4516875147819519
1298,8658978584,a woman is talking to a dog while she is sitting outside.,0.3876788914203644
1299,5782595661,a group of people are outside and they are playing music on a laptop.,0.4642431735992431
1300,3696891751,a group of men are sitting at a table and playing guitars.,0.5277721285820007
1301,7180987582,a group of people are standing outside and talking to each other.,0.5181816220283508
1302,6599074341,a group of people are walking down the street and a woman is talking.,0.4552050530910492
1303,7717953964,three women are doing push ups on a platform in front of a building.,0.4609721601009369
1304,4772810451,a dog is running around a yard and a person is talking to them.,0.342225044965744
1305,4327375135,a man is standing on a boat and is trying to catch something.,0.3534581065177917
1306,3134451316,a man and a child are playing in the snow and a man is holding a baby.,0.3857848644256592
1307,4542514917,a man is holding a baby and the baby is making him laugh.,0.532357394695282
1308,3036240821,a little boy is walking around with his toys and talking.,0.4171946942806244
1309,12682331113,a man is sitting on a couch with a little girl and she is playing with her.,0.4874014854431152
1310,7425555826,a group of young girls are jumping on a balance beam.,0.4588043093681335
1311,8715080639,a group of girls are dancing on a stage in front of a crowd.,0.5753511190414429
1312,8410099621,a baby is laying on a bed and then sneezes and then falls over.,0.3827807903289795
1313,6807736480,a football player runs and tackles another player in a field.,0.4137680530548095
1314,9222399869,a group of birds are eating from a tree and a person is talking about it.,0.4066644012928009
1315,4573724995,a group of people are on a stage and they are holding a trophy.,0.471731573343277
1316,5421840809,a man is skiing down a hill and then falls off.,0.4341892302036285
1317,7748781694,a baby is walking around a living room and drinking from a bottle.,0.4187460243701935
1318,2791983993,a man is hitting a golf ball with a golf club.,0.5987020134925842
1319,5362339493,a person is riding a snowmobile through the snow and then falls off.,0.4587198495864868
1320,6269732153,a woman is playing a guitar and singing while another man plays the guitar.,0.4618969857692718
1321,6076335753,a group of young girls are sitting at a table and one of them is blowing out candles,0.4455801546573639
1322,4808409416,a group of people are outside and singing and dancing to music.,0.3740688264369964
1323,5028176838,a man is proposing to a woman in a wedding dress.,0.4634357392787933
1324,2435806641,a group of people are standing around a container of water and one man picks up a container,0.414836049079895
1325,4719092694,two people are in a canoe and they are trying to get out of the water.,0.3772781491279602
1326,4024781559,a group of people are sitting in a room and reading a book.,0.5192219614982605
1327,8549729072,a group of people are standing in a field and they are playing a game of paintball,0.4409514665603637
1328,3975461732,two people are scuba diving and one of them is looking at the camera.,0.49345663189888
1329,6804937976,a baby is crawling on the floor and a woman is talking to her.,0.4734570384025574
1330,3078324800,a baby is sitting in a box and is opening a box and pulling out a box.,0.3510721921920776
1331,11425121145,two men are sitting on the ground and looking at the camera.,0.4211521744728088
1332,11976171036,a group of children are riding scooters in a circle on a street.,0.5076773762702942
1333,5353485791,a woman is playing with two babies and the baby is playing with them,0.3699847161769867
1334,9317924028,two people are dancing in a ballroom while others watch.,0.395730584859848
1335,2540971638,a group of men are sitting around a table and drinking beer.,0.5106476545333862
1336,2700097247,a band is playing on stage and the crowd cheers.,0.4163003861904144
1337,4201833870,a woman is walking a dog on a leash while a dog is walking beside her.,0.3955529928207397
1338,3359783439,a man and a woman are riding a jet ski on the ocean.,0.5788950324058533
1339,2499191529,a man is riding a mechanical bull in a arcade.,0.5453558564186096
