video_id,video_path,caption,result1,action_caption,video_frames
2679006680,/mnt/adithya/test/2679006680.mp4,a little girl is pretending to vacuum the carpet in her living room.,balloon blowing,balloon blowing. a little girl is pretending to vacuum the carpet in her living room.,"[0, 1, 2, 3, 4, 5, 6, 9, 19, 19, 21, 22, 23, 23, 24, 24]"
4000445275,/mnt/adithya/test/4000445275.mp4,a baby is sitting in a high chair and is crying and clapping her hands.,eating ice cream,eating ice cream. a baby is sitting in a high chair and is crying and clapping her hands.,"[0, 1, 3, 6, 12, 16, 20, 21, 32, 42, 46, 49, 51, 52, 53, 53]"
2700856270,/mnt/adithya/test/2700856270.mp4,a baby girl is sitting on the floor and then a man is sitting down and a man,clapping,clapping. a baby girl is sitting on the floor and then a man is sitting down and a man,"[0, 1, 2, 3, 4, 5, 6, 10, 16, 17, 19, 19, 20, 20, 22, 22]"
5706585620,/mnt/adithya/test/5706585620.mp4,a group of people are riding horses through a shallow stream.,riding or walking with horse,riding or walking with horse. a group of people are riding horses through a shallow stream.,"[0, 1, 2, 3, 6, 7, 8, 9, 11, 11, 16, 17, 18, 18, 19, 19]"
4978371835,/mnt/adithya/test/4978371835.mp4,a baby is being pushed in a swing and is being pushed by a man.,swinging legs,swinging legs. a baby is being pushed in a swing and is being pushed by a man.,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 9, 10, 10, 10, 12, 14, 15]"
9094000959,/mnt/adithya/test/9094000959.mp4,a little girl is sitting on a bed playing with a remote control.,opening present,opening present. a little girl is sitting on a bed playing with a remote control.,"[4, 5, 6, 8, 14, 18, 23, 24, 55, 59, 62, 63, 64, 66, 66, 69]"
9405704144,/mnt/adithya/test/9405704144.mp4,a baby is swinging on a swing and shaking his head.,carrying baby,carrying baby. a baby is swinging on a swing and shaking his head.,"[0, 1, 2, 3, 4, 5, 6, 11, 15, 17, 17, 17, 18, 18, 18, 18]"
6129191741,/mnt/adithya/test/6129191741.mp4,a group of people are walking around in a city.,smoking,smoking. a group of people are walking around in a city.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 8, 9, 9, 9, 12, 13, 14]"
5221530771,/mnt/adithya/test/5221530771.mp4,a woman and a man are playing music on stage.,playing clarinet,playing clarinet. a woman and a man are playing music on stage.,"[0, 1, 2, 3, 5, 7, 9, 10, 32, 33, 34, 36, 37, 38, 38, 40]"
4170300998,/mnt/adithya/test/4170300998.mp4,a man is pulling a sled with a dog and a dog is running around him.,sled dog racing,sled dog racing. a man is pulling a sled with a dog and a dog is running around him.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 9, 9, 10, 11, 11, 12]"
3969677780,/mnt/adithya/test/3969677780.mp4,a group of people are in a room singing and dancing to music.,answering questions,answering questions. a group of people are in a room singing and dancing to music.,"[1, 3, 5, 10, 12, 13, 16, 22, 42, 44, 44, 46, 47, 51, 52, 52]"
3222849599,/mnt/adithya/test/3222849599.mp4,a little girl is sitting in a toy and shaking her head back and forth.,sneezing,sneezing. a little girl is sitting in a toy and shaking her head back and forth.,"[0, 1, 2, 3, 4, 5, 7, 9, 22, 22, 22, 24, 25, 28, 28, 29]"
5445670939,/mnt/adithya/test/5445670939.mp4,a woman is playing with a little girl and the child is laughing.,opening present,opening present. a woman is playing with a little girl and the child is laughing.,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 9, 9, 11, 11, 12, 12, 12]"
5736690354,/mnt/adithya/test/5736690354.mp4,a man is riding a horse around a dirt field.,riding mule,riding mule. a man is riding a horse around a dirt field.,"[0, 1, 6, 9, 12, 15, 18, 19, 58, 63, 70, 71, 76, 79, 80, 80]"
5564473671,/mnt/adithya/test/5564473671.mp4,a group of people are shooting arrows at each other in a field.,slacklining,slacklining. a group of people are shooting arrows at each other in a field.,"[2, 4, 5, 6, 8, 9, 10, 11, 34, 34, 34, 36, 36, 38, 40, 40]"
7473257354,/mnt/adithya/test/7473257354.mp4,a man and a woman are singing a song in front of a large crowd.,blowing out candles,blowing out candles. a man and a woman are singing a song in front of a large crowd.,"[0, 1, 3, 4, 5, 6, 7, 8, 17, 20, 20, 21, 23, 23, 23, 24]"
5708642873,/mnt/adithya/test/5708642873.mp4,a woman is dancing in front of a group of people.,drinking beer,drinking beer. a woman is dancing in front of a group of people.,"[0, 1, 2, 3, 4, 5, 6, 11, 19, 19, 20, 21, 22, 22, 23, 23]"
3759139293,/mnt/adithya/test/3759139293.mp4,a baby is sitting in a high chair and is being fed by a woman.,sticking tongue out,sticking tongue out. a baby is sitting in a high chair and is being fed by a woman.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 8, 8, 10, 10, 11, 11, 12]"
4903593284,/mnt/adithya/test/4903593284.mp4,a group of children are on a stage and they are taking turns talking.,giving or receiving award,giving or receiving award. a group of children are on a stage and they are taking turns talking.,"[0, 1, 2, 6, 7, 9, 11, 15, 43, 43, 45, 46, 47, 47, 48, 51]"
5750350083,/mnt/adithya/test/5750350083.mp4,a man and a baby are playing with a toy and the baby is making a toy.,opening present,opening present. a man and a baby are playing with a toy and the baby is making a toy.,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 13, 14, 15, 15]"
7676472410,/mnt/adithya/test/7676472410.mp4,a woman is sitting at a piano and playing a song on a large organ.,playing clarinet,playing clarinet. a woman is sitting at a piano and playing a song on a large organ.,"[0, 1, 2, 3, 4, 5, 6, 9, 11, 11, 12, 13, 13, 13, 13, 13]"
4930378590,/mnt/adithya/test/4930378590.mp4,a band is playing on stage and the audience is playing the guitar and singing.,playing drums,playing drums. a band is playing on stage and the audience is playing the guitar and singing.,"[0, 1, 3, 7, 8, 10, 11, 13, 44, 44, 45, 46, 46, 47, 48, 49]"
2623617367,/mnt/adithya/test/2623617367.mp4,a man is throwing a dart at a target in a backyard.,mowing lawn,mowing lawn. a man is throwing a dart at a target in a backyard.,"[0, 1, 2, 3, 4, 5, 6, 7, 10, 10, 10, 12, 13, 15, 18, 18]"
3459862895,/mnt/adithya/test/3459862895.mp4,a man and a little boy are playing with a toy train set.,playing xylophone,playing xylophone. a man and a little boy are playing with a toy train set.,"[0, 2, 3, 4, 8, 10, 12, 13, 42, 44, 45, 48, 50, 53, 53, 53]"
2811954360,/mnt/adithya/test/2811954360.mp4,two women sit on a couch and talk about a gift.,waxing legs,waxing legs. two women sit on a couch and talk about a gift.,"[1, 3, 4, 5, 6, 7, 8, 11, 27, 34, 35, 37, 39, 39, 43, 45]"
2906386126,/mnt/adithya/test/2906386126.mp4,a group of men are singing and dancing while one of them is singing.,singing,singing. a group of men are singing and dancing while one of them is singing.,"[1, 2, 3, 4, 5, 6, 9, 10, 15, 15, 16, 17, 20, 21, 21, 23]"
5359417762,/mnt/adithya/test/5359417762.mp4,a group of people are celebrating a birthday party and a boy blows out the candles on a,celebrating,celebrating. a group of people are celebrating a birthday party and a boy blows out the candles on a,"[0, 1, 2, 3, 4, 5, 7, 8, 13, 14, 14, 14, 14, 14, 14, 15]"
9938542916,/mnt/adithya/test/9938542916.mp4,a woman is playing with a baby while the baby is playing with a harmonica.,blowing out candles,blowing out candles. a woman is playing with a baby while the baby is playing with a harmonica.,"[0, 1, 2, 3, 4, 5, 6, 8, 15, 15, 15, 16, 17, 19, 20, 20]"
5552394033,/mnt/adithya/test/5552394033.mp4,a man is running and catching a ball and running.,passing American football (in game),passing American football (in game). a man is running and catching a ball and running.,"[0, 1, 2, 3, 4, 5, 6, 7, 7, 7, 7, 8, 8, 8, 8, 9]"
4766274786,/mnt/adithya/test/4766274786.mp4,a baby girl is sitting on the floor and playing with a balloon and a woman is trying,crawling baby,crawling baby. a baby girl is sitting on the floor and playing with a balloon and a woman is trying,"[1, 2, 3, 4, 5, 6, 7, 8, 22, 23, 24, 26, 26, 28, 28, 28]"
3896532533,/mnt/adithya/test/3896532533.mp4,a baby is sitting in a stroller and laughing while someone is talking to them.,laughing,laughing. a baby is sitting in a stroller and laughing while someone is talking to them.,"[0, 1, 2, 3, 4, 5, 6, 7, 10, 10, 11, 11, 12, 12, 12, 13]"
4873868719,/mnt/adithya/test/4873868719.mp4,a boy is swinging on a rope and a dog is running in the background.,climbing a rope,climbing a rope. a boy is swinging on a rope and a dog is running in the background.,"[2, 3, 8, 10, 13, 15, 16, 17, 49, 49, 52, 56, 61, 62, 62, 64]"
8491542201,/mnt/adithya/test/8491542201.mp4,a dog runs on a leash and a person runs towards the camera.,training dog,training dog. a dog runs on a leash and a person runs towards the camera.,"[0, 1, 2, 3, 4, 5, 6, 7, 7, 8, 9, 9, 9, 9, 10]"
4440840337,/mnt/adithya/test/4440840337.mp4,two men are sitting in a chair and talking to each other.,pumping fist,pumping fist. two men are sitting in a chair and talking to each other.,"[0, 1, 2, 3, 4, 5, 6, 7, 7, 8, 9, 9, 9, 9, 9, 10]"
3216757365,/mnt/adithya/test/3216757365.mp4,a cat is walking around in the snow and a person is walking around.,biking through snow,biking through snow. a cat is walking around in the snow and a person is walking around.,"[0, 2, 3, 6, 9, 11, 12, 14, 63, 71, 73, 75, 75, 75, 78, 81]"
3261112327,/mnt/adithya/test/3261112327.mp4,a chicken is running around in the woods and then a man is talking to him.,cooking on campfire,cooking on campfire. a chicken is running around in the woods and then a man is talking to him.,"[0, 1, 2, 3, 4, 5, 6, 7, 22, 22, 24, 25, 26, 27, 27, 27]"
2770243170,/mnt/adithya/test/2770243170.mp4,a baby is sitting in a baby walker and is being pushed by a woman.,laughing,laughing. a baby is sitting in a baby walker and is being pushed by a woman.,"[0, 1, 3, 4, 5, 6, 7, 9, 23, 24, 24, 25, 27, 29, 29, 30]"
9935699345,/mnt/adithya/test/9935699345.mp4,a woman is swinging on a trapeze and then she falls off.,somersaulting,somersaulting. a woman is swinging on a trapeze and then she falls off.,"[0, 0, 0, 1, 1, 1, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]"
3065858527,/mnt/adithya/test/3065858527.mp4,a man is talking about his dog and then a dog is shown running and jumping around.,grooming dog,grooming dog. a man is talking about his dog and then a dog is shown running and jumping around.,"[0, 1, 4, 5, 6, 8, 9, 11, 33, 34, 37, 43, 45, 46, 46, 47]"
6813372954,/mnt/adithya/test/6813372954.mp4,a group of people are walking through a forest and one of them is holding a ball.,bee keeping,bee keeping. a group of people are walking through a forest and one of them is holding a ball.,"[0, 1, 2, 6, 11, 12, 13, 14, 34, 36, 39, 40, 41, 43, 45, 47]"
5478970215,/mnt/adithya/test/5478970215.mp4,a woman is walking on a bridge and then a woman is walking on the train.,jogging,jogging. a woman is walking on a bridge and then a woman is walking on the train.,"[0, 1, 2, 3, 4, 5, 5, 5, 5, 5, 6, 6, 6, 7, 8, 9]"
3632915314,/mnt/adithya/test/3632915314.mp4,a man is driving a car down a dirt road.,planting trees,planting trees. a man is driving a car down a dirt road.,"[7, 8, 10, 12, 13, 15, 17, 18, 50, 53, 56, 58, 58, 71, 72, 73]"
6468507251,/mnt/adithya/test/6468507251.mp4,a woman and a boy are sitting on a couch and the boy is talking.,sticking tongue out,sticking tongue out. a woman and a boy are sitting on a couch and the boy is talking.,"[0, 2, 3, 4, 5, 6, 7, 8, 25, 25, 25, 25, 26, 28, 29, 29]"
11558755515,/mnt/adithya/test/11558755515.mp4,a baby is sitting on a chair and a dog is sitting on a table.,shaking head,shaking head. a baby is sitting on a chair and a dog is sitting on a table.,"[0, 1, 2, 3, 4, 5, 6, 10, 17, 17, 17, 19, 20, 21, 21, 21]"
4213031701,/mnt/adithya/test/4213031701.mp4,a baby is sitting on a woman's lap and playing a keyboard.,playing organ,playing organ. a baby is sitting on a woman's lap and playing a keyboard.,"[1, 2, 3, 4, 8, 9, 10, 12, 26, 34, 36, 38, 39, 39, 39, 40]"
9221389917,/mnt/adithya/test/9221389917.mp4,a little girl is sitting in a stroller and a little girl is pushing it.,swinging on something,swinging on something. a little girl is sitting in a stroller and a little girl is pushing it.,"[0, 1, 2, 3, 3, 3, 4, 5, 5, 6, 7, 7, 8, 9, 10, 14]"
5419971337,/mnt/adithya/test/5419971337.mp4,a boy is playing with a toy train set on the floor.,playing monopoly,playing monopoly. a boy is playing with a toy train set on the floor.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 8, 8, 8, 8, 9, 10, 10]"
13179487404,/mnt/adithya/test/13179487404.mp4,a boy is riding a bike with a toy bike and he falls off.,riding scooter,riding scooter. a boy is riding a bike with a toy bike and he falls off.,"[0, 1, 2, 3, 4, 5, 6, 8, 18, 20, 20, 21, 22, 22, 23, 24]"
2962278896,/mnt/adithya/test/2962278896.mp4,a baby is playing with a baby in the bathtub.,washing hair,washing hair. a baby is playing with a baby in the bathtub.,"[4, 6, 8, 11, 13, 14, 16, 19, 20, 23, 25, 33, 35, 44, 48, 52]"
11155395153,/mnt/adithya/test/11155395153.mp4,a baby is laying on the floor and playing with a rattle and laughing.,situp,situp. a baby is laying on the floor and playing with a rattle and laughing.,"[0, 1, 2, 3, 4, 5, 6, 7, 7, 8, 8, 9, 9, 9, 9, 10]"
8906111356,/mnt/adithya/test/8906111356.mp4,a bear is hanging on a tree and a woman is talking to her.,shearing sheep,shearing sheep. a bear is hanging on a tree and a woman is talking to her.,"[0, 1, 2, 3, 4, 5, 7, 8, 20, 21, 21, 22, 22, 25, 25, 26]"
6026054776,/mnt/adithya/test/6026054776.mp4,a group of children are singing and dancing to music.,playing recorder,playing recorder. a group of children are singing and dancing to music.,"[0, 1, 2, 3, 3, 4, 4, 5, 5, 5, 5, 6, 7, 9, 10, 11]"
3653430541,/mnt/adithya/test/3653430541.mp4,a group of people are riding their bikes through a forest.,planting trees,planting trees. a group of people are riding their bikes through a forest.,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 9, 10, 10, 11, 11, 12, 12]"
6608631231,/mnt/adithya/test/6608631231.mp4,a person is cooking some food in a pan on a table.,flipping pancake,flipping pancake. a person is cooking some food in a pan on a table.,"[1, 5, 6, 8, 13, 15, 20, 21, 55, 61, 64, 65, 66, 66, 69, 72]"
9402994355,/mnt/adithya/test/9402994355.mp4,a baby is laying on the floor playing with a toy and then he falls over.,laughing,laughing. a baby is laying on the floor playing with a toy and then he falls over.,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 9, 9, 9, 10, 10, 10, 11]"
3006009155,/mnt/adithya/test/3006009155.mp4,a group of small children are playing in the grass.,catching or throwing baseball,catching or throwing baseball. a group of small children are playing in the grass.,"[0, 0, 1, 2, 2, 2, 2, 2, 2, 3, 4, 5, 6, 7, 8, 10]"
2996876993,/mnt/adithya/test/2996876993.mp4,a baby is sitting on a woman's lap and is clapping.,eating ice cream,eating ice cream. a baby is sitting on a woman's lap and is clapping.,"[0, 1, 2, 3, 4, 5, 6, 11, 16, 17, 18, 18, 19, 19, 20, 21]"
4650731570,/mnt/adithya/test/4650731570.mp4,a baby is sitting in a baby swing and a dog is playing with him.,laughing,laughing. a baby is sitting in a baby swing and a dog is playing with him.,"[0, 3, 4, 5, 6, 8, 11, 13, 15, 16, 17, 19, 19, 26, 30, 34]"
4181802718,/mnt/adithya/test/4181802718.mp4,a group of women are walking around a room and one woman is talking.,carrying baby,carrying baby. a group of women are walking around a room and one woman is talking.,"[2, 4, 11, 12, 13, 17, 18, 20, 50, 50, 51, 53, 54, 55, 56, 58]"
6246539463,/mnt/adithya/test/6246539463.mp4,a bird is eating from a tree and a person is holding a cup of food.,bee keeping,bee keeping. a bird is eating from a tree and a person is holding a cup of food.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 8, 8, 9, 10, 10, 11, 12]"
6042037966,/mnt/adithya/test/6042037966.mp4,a group of people are playing instruments and singing while a band plays a violin.,playing trombone,playing trombone. a group of people are playing instruments and singing while a band plays a violin.,"[1, 2, 3, 4, 5, 6, 7, 10, 29, 31, 32, 35, 35, 37, 38, 38]"
6243919243,/mnt/adithya/test/6243919243.mp4,a person is driving a motorcycle down a busy street.,motorcycling,motorcycling. a person is driving a motorcycle down a busy street.,"[0, 1, 2, 3, 4, 5, 9, 10, 14, 14, 15, 16, 17, 17, 17, 17]"
5093765132,/mnt/adithya/test/5093765132.mp4,a little boy is walking around a room and playing with a toy train.,catching or throwing baseball,catching or throwing baseball. a little boy is walking around a room and playing with a toy train.,"[0, 1, 2, 3, 4, 5, 6, 7, 18, 19, 20, 21, 24, 24, 24, 24]"
9320572138,/mnt/adithya/test/9320572138.mp4,a group of kids are playing in the yard and throwing water balloons at each other.,drop kicking,drop kicking. a group of kids are playing in the yard and throwing water balloons at each other.,"[0, 1, 2, 3, 4, 5, 6, 11, 16, 17, 17, 17, 18, 18, 18, 18]"
5493350492,/mnt/adithya/test/5493350492.mp4,a man and a little boy are doing push ups on the floor.,situp,situp. a man and a little boy are doing push ups on the floor.,"[3, 4, 11, 12, 15, 17, 19, 22, 63, 65, 66, 67, 68, 71, 79, 82]"
5799371453,/mnt/adithya/test/5799371453.mp4,a cat is being played by a person and the cat is walking around.,petting animal (not cat),petting animal (not cat). a cat is being played by a person and the cat is walking around.,"[0, 2, 3, 4, 5, 6, 7, 8, 27, 27, 28, 28, 30, 31, 31, 33]"
3434653211,/mnt/adithya/test/3434653211.mp4,a young boy is walking through a door and then he opens the door.,shooting basketball,shooting basketball. a young boy is walking through a door and then he opens the door.,"[0, 1, 2, 3, 4, 5, 6, 6, 7, 7, 8, 8, 9, 10, 11, 13]"
3685025683,/mnt/adithya/test/3685025683.mp4,a man is singing and playing the guitar while another man is singing.,playing bass guitar,playing bass guitar. a man is singing and playing the guitar while another man is singing.,"[0, 1, 2, 4, 5, 6, 7, 8, 16, 17, 18, 19, 20, 20, 20, 21]"
6859440284,/mnt/adithya/test/6859440284.mp4,a little girl is walking around a room with a dog and a dog is walking around.,walking the dog,walking the dog. a little girl is walking around a room with a dog and a dog is walking around.,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 9, 9, 10, 11, 11, 11, 12]"
2851079460,/mnt/adithya/test/2851079460.mp4,a little boy is sitting in a chair and another little girl is laughing.,opening present,opening present. a little boy is sitting in a chair and another little girl is laughing.,"[0, 1, 2, 3, 4, 5, 6, 9, 16, 16, 17, 20, 21, 23, 23, 23]"
3416303524,/mnt/adithya/test/3416303524.mp4,a person is feeding a bird from a deck of water.,petting animal (not cat),petting animal (not cat). a person is feeding a bird from a deck of water.,"[0, 1, 2, 3, 4, 5, 6, 7, 20, 21, 21, 21, 22, 22, 22, 24]"
10209170426,/mnt/adithya/test/10209170426.mp4,a man and a young boy are playing maracas together.,reading book,reading book. a man and a young boy are playing maracas together.,"[0, 0, 1, 2, 2, 3, 4, 4, 5, 6, 7, 8, 9, 10, 11, 15]"
3377611214,/mnt/adithya/test/3377611214.mp4,a baby is laying on a couch and laughing and waving his arms.,shaking head,shaking head. a baby is laying on a couch and laughing and waving his arms.,"[0, 2, 3, 4, 6, 7, 8, 9, 26, 27, 27, 27, 27, 28, 29, 33]"
7174056178,/mnt/adithya/test/7174056178.mp4,a little girl is sitting on a couch and looking at a phone while a man is talking,texting,texting. a little girl is sitting on a couch and looking at a phone while a man is talking,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 12, 13, 14, 15]"
10682218035,/mnt/adithya/test/10682218035.mp4,a dog is cooking on a stove and a man is talking about the dog.,cooking sausages,cooking sausages. a dog is cooking on a stove and a man is talking about the dog.,"[0, 1, 2, 3, 4, 5, 7, 8, 24, 24, 25, 27, 28, 29, 30, 30]"
8553752644,/mnt/adithya/test/8553752644.mp4,a woman is sliding down a hill on a sled and then falls off.,tobogganing,tobogganing. a woman is sliding down a hill on a sled and then falls off.,"[0, 1, 2, 3, 4, 4, 5, 5, 5, 6, 6, 7, 8, 9, 10, 11]"
3081360150,/mnt/adithya/test/3081360150.mp4,a man is holding a snake and then he shows it to the camera.,petting animal (not cat),petting animal (not cat). a man is holding a snake and then he shows it to the camera.,"[1, 4, 5, 6, 7, 9, 13, 14, 27, 28, 28, 34, 36, 36, 38, 41]"
7484513326,/mnt/adithya/test/7484513326.mp4,a man is playing a guitar while another man is singing.,singing,singing. a man is playing a guitar while another man is singing.,"[1, 2, 4, 5, 7, 8, 10, 11, 13, 17, 18, 31, 36, 37, 43, 48]"
5588738404,/mnt/adithya/test/5588738404.mp4,a cat is lying on a blanket and a person is petting it.,petting animal (not cat),petting animal (not cat). a cat is lying on a blanket and a person is petting it.,"[0, 1, 2, 3, 4, 5, 6, 7, 21, 21, 21, 22, 22, 23, 27, 27]"
9663613477,/mnt/adithya/test/9663613477.mp4,a dog is being walked up and down by a person.,petting cat,petting cat. a dog is being walked up and down by a person.,"[0, 1, 2, 3, 4, 5, 6, 9, 18, 18, 19, 20, 21, 22, 23, 24]"
4460322604,/mnt/adithya/test/4460322604.mp4,a man and a little girl are sitting at a table and the little girl is shaking her,laughing,laughing. a man and a little girl are sitting at a table and the little girl is shaking her,"[0, 2, 5, 8, 11, 13, 14, 15, 35, 35, 36, 37, 41, 43, 43, 45]"
5864047618,/mnt/adithya/test/5864047618.mp4,a man is riding a donkey while another man is standing on the donkey.,petting animal (not cat),petting animal (not cat). a man is riding a donkey while another man is standing on the donkey.,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 10, 10, 11, 11, 11, 12, 12]"
6546241805,/mnt/adithya/test/6546241805.mp4,a woman is helping a little girl roll dough on a table.,petting animal (not cat),petting animal (not cat). a woman is helping a little girl roll dough on a table.,"[0, 1, 2, 3, 4, 5, 7, 9, 13, 13, 13, 14, 14, 14, 15, 15]"
3375064270,/mnt/adithya/test/3375064270.mp4,a person is snowboarding down a hill and jumps a ramp.,skiing (not slalom or crosscountry),skiing (not slalom or crosscountry). a person is snowboarding down a hill and jumps a ramp.,"[0, 1, 2, 2, 2, 3, 3, 3, 3, 4, 5, 6, 7, 8, 9, 10]"
3666030640,/mnt/adithya/test/3666030640.mp4,a person is showing how they eat a hot dog.,breading or breadcrumbing,breading or breadcrumbing. a person is showing how they eat a hot dog.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 8, 9, 10, 10, 10, 10, 10]"
3068792452,/mnt/adithya/test/3068792452.mp4,a man is proposing to a woman in a restaurant.,giving or receiving award,giving or receiving award. a man is proposing to a woman in a restaurant.,"[0, 1, 2, 3, 4, 5, 5, 5, 5, 6, 6, 6, 7, 8, 10, 11]"
3992773451,/mnt/adithya/test/3992773451.mp4,a little boy is in a pool with a little boy and he is wearing a life jacket,swimming breast stroke,swimming breast stroke. a little boy is in a pool with a little boy and he is wearing a life jacket,"[0, 1, 2, 3, 4, 5, 6, 12, 15, 15, 15, 17, 20, 21, 21, 22]"
8029969533,/mnt/adithya/test/8029969533.mp4,two girls are sitting in front of a green wall and talking.,singing,singing. two girls are sitting in front of a green wall and talking.,"[2, 5, 8, 11, 12, 13, 14, 15, 35, 36, 37, 37, 39, 40, 40, 40]"
3377976885,/mnt/adithya/test/3377976885.mp4,a group of people are watching a bear in a zoo.,headbanging,headbanging. a group of people are watching a bear in a zoo.,"[0, 1, 2, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 8, 9, 10]"
6851952624,/mnt/adithya/test/6851952624.mp4,a band is playing on stage and the audience is cheering.,playing guitar,playing guitar. a band is playing on stage and the audience is cheering.,"[0, 1, 12, 13, 14, 15, 18, 20, 28, 30, 30, 30, 30, 31, 32, 32]"
2482233944,/mnt/adithya/test/2482233944.mp4,a man is eating a dog and a dog is laughing.,slapping,slapping. a man is eating a dog and a dog is laughing.,"[7, 8, 10, 13, 14, 16, 18, 19, 44, 47, 54, 54, 56, 56, 65, 68]"
5073490515,/mnt/adithya/test/5073490515.mp4,a man is playing with a baby and the baby is laughing.,eating cake,eating cake. a man is playing with a baby and the baby is laughing.,"[2, 3, 5, 8, 11, 12, 13, 16, 19, 21, 22, 27, 35, 36, 36, 37]"
4775972536,/mnt/adithya/test/4775972536.mp4,two babies are in a car seat and one of them is waving his hands.,pumping fist,pumping fist. two babies are in a car seat and one of them is waving his hands.,"[0, 1, 2, 4, 5, 6, 8, 9, 26, 27, 29, 30, 30, 31, 32, 32]"
4854593577,/mnt/adithya/test/4854593577.mp4,a person is riding a jet ski in the water while a boat is behind them.,jetskiing,jetskiing. a person is riding a jet ski in the water while a boat is behind them.,"[0, 1, 3, 4, 5, 6, 8, 9, 14, 16, 20, 20, 23, 24, 24, 25]"
5080289573,/mnt/adithya/test/5080289573.mp4,a group of people are standing in a creek and they are washing clothes.,doing laundry,doing laundry. a group of people are standing in a creek and they are washing clothes.,"[0, 1, 2, 3, 4, 5, 5, 6, 7, 8, 9, 10, 10, 11, 13, 14]"
4738042036,/mnt/adithya/test/4738042036.mp4,a baby is walking around a room and playing with a toy and then picks up a bottle,moving furniture,moving furniture. a baby is walking around a room and playing with a toy and then picks up a bottle,"[0, 1, 2, 3, 4, 5, 5, 5, 5, 5, 6, 7, 7, 8, 9]"
4497829146,/mnt/adithya/test/4497829146.mp4,a little girl is playing with a phone and then she gets up and starts crying.,pushing cart,pushing cart. a little girl is playing with a phone and then she gets up and starts crying.,"[0, 1, 2, 3, 4, 5, 6, 13, 19, 19, 22, 23, 24, 24, 24, 24]"
3692009167,/mnt/adithya/test/3692009167.mp4,a man is holding a baby and the baby shakes his head.,air drumming,air drumming. a man is holding a baby and the baby shakes his head.,"[1, 2, 5, 6, 7, 8, 10, 11, 34, 36, 37, 37, 37, 38, 39, 40]"
13496784364,/mnt/adithya/test/13496784364.mp4,a man is holding a cat and petting it while the cat is sitting on the floor,crying,crying. a man is holding a cat and petting it while the cat is sitting on the floor,"[0, 1, 2, 3, 4, 5, 6, 7, 10, 10, 10, 10, 11, 11, 12, 13]"
5031339015,/mnt/adithya/test/5031339015.mp4,a woman is standing on a cliff and then jumps off a cliff.,catching or throwing frisbee,catching or throwing frisbee. a woman is standing on a cliff and then jumps off a cliff.,"[0, 1, 2, 3, 4, 4, 5, 6, 6, 6, 7, 8, 9, 11, 14, 15]"
5913320110,/mnt/adithya/test/5913320110.mp4,a man and a woman are on a stage acting out a play.,krumping,krumping. a man and a woman are on a stage acting out a play.,"[0, 1, 2, 3, 4, 5, 6, 7, 7, 7, 8, 8, 9, 10, 11, 11]"
8759410624,/mnt/adithya/test/8759410624.mp4,a woman is sitting at a table and she is blowing out candles on a cake.,eating cake,eating cake. a woman is sitting at a table and she is blowing out candles on a cake.,"[0, 1, 2, 3, 4, 5, 6, 7, 11, 12, 12, 13, 13, 13, 14, 16]"
8900428927,/mnt/adithya/test/8900428927.mp4,a man and two children are sitting on top of an elephant and a man is holding a,yoga,yoga. a man and two children are sitting on top of an elephant and a man is holding a,"[0, 1, 2, 3, 3, 3, 4, 4, 4, 4, 5, 6, 7, 8, 9]"
9175646479,/mnt/adithya/test/9175646479.mp4,two girls are on a stage and they are holding a book and talking.,dancing macarena,dancing macarena. two girls are on a stage and they are holding a book and talking.,"[0, 1, 2, 3, 5, 6, 7, 7, 8, 9, 11, 12, 16, 23, 24, 26]"
3383323177,/mnt/adithya/test/3383323177.mp4,a man is holding a baby and the baby is waving at the camera.,sticking tongue out,sticking tongue out. a man is holding a baby and the baby is waving at the camera.,"[0, 1, 3, 4, 5, 7, 10, 12, 13, 14, 16, 17, 21, 26, 27, 27]"
5553110507,/mnt/adithya/test/5553110507.mp4,a man is sitting at a table talking to a group of people.,pumping fist,pumping fist. a man is sitting at a table talking to a group of people.,"[3, 6, 8, 9, 11, 13, 14, 15, 29, 29, 33, 35, 35, 36, 37, 43]"
5032479143,/mnt/adithya/test/5032479143.mp4,a group of people are riding bikes down a road.,riding unicycle,riding unicycle. a group of people are riding bikes down a road.,"[0, 1, 2, 3, 4, 5, 8, 9, 12, 13, 14, 14, 15, 15, 15, 15]"
