video_id,video_path,caption,result1,action_caption,video_frames
4749817586,/mnt/adithya/train/4749817586.mp4,a car is driving down a road and then a person is driving on the road.,texting,texting. a car is driving down a road and then a person is driving on the road.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 12, 13, 14, 14, 15, 16, 17, 18, 18, 19, 20, 21, 22, 23, 24, 26, 27, 27, 28]"
2512546598,/mnt/adithya/train/2512546598.mp4,a man is walking down a hill and then stops to the ground.,catching or throwing frisbee,catching or throwing frisbee. a man is walking down a hill and then stops to the ground.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 11]"
3055333427,/mnt/adithya/train/3055333427.mp4,a little girl is playing the piano and then a man walks up to her.,dancing macarena,dancing macarena. a little girl is playing the piano and then a man walks up to her.,"[1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 19, 20, 21, 44, 45, 45, 47, 47, 50, 51, 57, 58, 59, 59, 61, 62, 63, 68, 68]"
9353836291,/mnt/adithya/train/9353836291.mp4,a group of people are in a studio and they are using their phones to record a song,writing,writing. a group of people are in a studio and they are using their phones to record a song,"[0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18]"
4302198168,/mnt/adithya/train/4302198168.mp4,a man is walking his dog on a leash while a woman is talking to him.,training dog,training dog. a man is walking his dog on a leash while a woman is talking to him.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 13, 13, 13, 13, 14, 15, 15, 16, 16, 16, 16, 16, 17, 18, 19, 20, 21]"
2457454663,/mnt/adithya/train/2457454663.mp4,a little boy is in a bathtub and is trying to get his glasses out of the,washing hair,washing hair. a little boy is in a bathtub and is trying to get his glasses out of the,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 21, 22, 22, 23, 23, 23, 24, 24, 24, 24, 25, 25, 25, 25, 26, 27]"
4648608582,/mnt/adithya/train/4648608582.mp4,a cat is sitting on a couch and a person throws a card to the floor.,swinging legs,swinging legs. a cat is sitting on a couch and a person throws a card to the floor.,"[0, 1, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 44, 46, 49, 51, 53, 57, 58, 59, 59, 61, 62, 67, 68, 68, 71, 74]"
9247615457,/mnt/adithya/train/9247615457.mp4,a baby is walking on a couch and playing with a blue easter egg.,egg hunting,egg hunting. a baby is walking on a couch and playing with a blue easter egg.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 45, 47, 48, 49, 50, 50, 51, 53, 54, 54, 54, 54, 55, 55, 55, 55]"
5250385918,/mnt/adithya/train/5250385918.mp4,a little girl is jumping on a trampoline while a man is watching.,running on treadmill,running on treadmill. a little girl is jumping on a trampoline while a man is watching.,"[0, 1, 3, 4, 5, 6, 7, 10, 13, 14, 15, 17, 18, 20, 21, 22, 64, 66, 68, 69, 73, 74, 74, 74, 75, 75, 76, 81, 82, 82, 83, 83]"
7499914046,/mnt/adithya/train/7499914046.mp4,a man is walking around a stairway and petting a cat.,watering plants,watering plants. a man is walking around a stairway and petting a cat.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 22, 39, 39, 40, 40, 41, 41, 44, 45, 46, 46, 48, 50, 50, 51, 52, 52]"
4035220404,/mnt/adithya/train/4035220404.mp4,a person is using a remote to control a small car.,using remote controller (not gaming),using remote controller (not gaming). a person is using a remote to control a small car.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 16, 16, 16, 17, 18, 18, 20, 21, 22, 22, 23, 23, 23, 23, 24, 26]"
7555434398,/mnt/adithya/train/7555434398.mp4,a dog is being groomed by a professional and white dog.,bandaging,bandaging. a dog is being groomed by a professional and white dog.,"[0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 16, 18, 19, 47, 47, 49, 50, 50, 51, 52, 52, 54, 57, 57, 58, 59, 60, 60, 61]"
5554662027,/mnt/adithya/test/5554662027.mp4,a man is holding a toddler and the baby is walking away.,pumping fist,pumping fist. a man is holding a toddler and the baby is walking away.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 22, 27, 37, 37, 37, 39, 39, 39, 39, 40, 41, 43, 45, 46, 48, 48, 49, 49]"
3120429335,/mnt/adithya/train/3120429335.mp4,a group of people are on a boat and they are sitting in a boat.,canoeing or kayaking,canoeing or kayaking. a group of people are on a boat and they are sitting in a boat.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 11, 11, 12, 12, 13, 13, 14, 14, 14, 14, 14, 15, 16, 17, 17, 18, 19, 20, 25, 26]"
10008553263,/mnt/adithya/train/10008553263.mp4,a woman in a red dress sings into a microphone while a man plays a guitar.,beatboxing,beatboxing. a woman in a red dress sings into a microphone while a man plays a guitar.,"[0, 1, 2, 3, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 8, 9, 10, 11, 12, 13]"
3999324219,/mnt/adithya/train/3999324219.mp4,a little girl is sitting in a chair and a little girl is sitting in a chair and,pushing cart,pushing cart. a little girl is sitting in a chair and a little girl is sitting in a chair and,"[0, 1, 2, 3, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 7, 7, 7, 7, 8, 9, 10, 11]"
3313869727,/mnt/adithya/train/3313869727.mp4,a man is in a car and is laughing while a woman is laughing.,writing,writing. a man is in a car and is laughing while a woman is laughing.,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 46, 46, 47, 47, 47, 50, 53, 54, 55, 55, 57, 58, 60, 61, 63, 65]"
3714689928,/mnt/adithya/train/3714689928.mp4,a woman is sitting at a desk and then falls over.,air drumming,air drumming. a woman is sitting at a desk and then falls over.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 13, 13, 13, 13, 13, 13, 14, 14, 14, 15, 16, 16, 16, 16, 16, 17, 18, 19]"
3134592560,/mnt/adithya/train/3134592560.mp4,a little boy is making a cheeseburger and putting it on a plate.,making a sandwich,making a sandwich. a little boy is making a cheeseburger and putting it on a plate.,"[0, 1, 3, 4, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 47, 47, 50, 50, 51, 52, 53, 53, 54, 57, 59, 62, 63, 63, 65, 65]"
3301442525,/mnt/adithya/train/3301442525.mp4,a group of men are working on a car and one of them is trying to pull the,changing wheel,changing wheel. a group of men are working on a car and one of them is trying to pull the,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 15, 15, 15, 16, 16, 17, 18, 18, 18, 19, 19, 20, 22, 22, 23, 23, 23]"
3213770181,/mnt/adithya/train/3213770181.mp4,a little girl is dancing in front of a table and then walks away.,singing,singing. a little girl is dancing in front of a table and then walks away.,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 19, 27, 29, 30, 31, 31, 31, 31, 31, 32, 32, 34, 34, 35, 36, 44, 48]"
8356293248,/mnt/adithya/train/8356293248.mp4,a woman is holding a baby and the baby is trying to cut the baby's fingernails,eating ice cream,eating ice cream. a woman is holding a baby and the baby is trying to cut the baby's fingernails,"[0, 1, 3, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 20, 21, 27, 28, 28, 28, 31, 32, 32, 33, 34, 35, 38, 43, 45, 45, 46, 49]"
11783819835,/mnt/adithya/train/11783819835.mp4,a group of people are sitting on the floor and talking about a game.,answering questions,answering questions. a group of people are sitting on the floor and talking about a game.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 9, 9, 10, 11, 12, 13, 14, 14, 15, 16, 17, 18, 18, 19, 19, 20, 21, 22, 23, 24, 41, 43]"
12014592705,/mnt/adithya/train/12014592705.mp4,a woman is tickling a baby and the baby is laughing.,crying,crying. a woman is tickling a baby and the baby is laughing.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 22, 22, 22, 22, 23, 23, 23, 24, 24, 24, 25, 25, 26, 26, 28, 28]"
6447807673,/mnt/adithya/train/6447807673.mp4,a man and a child are building a sand castle on the beach.,drinking,drinking. a man and a child are building a sand castle on the beach.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 18, 18, 19, 19, 19, 19, 20, 20, 22, 22, 22, 23, 24, 25, 26]"
8313516540,/mnt/adithya/test/8313516540.mp4,a family is sitting around a table and opening gifts.,tasting beer,tasting beer. a family is sitting around a table and opening gifts.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 24, 24, 25, 25, 26, 26, 26, 26, 26, 27, 27, 27, 28, 28, 29, 29]"
5532742171,/mnt/adithya/train/5532742171.mp4,a baby is sitting on the grass and playing with a ball and then he drops it.,throwing ball,throwing ball. a baby is sitting on the grass and playing with a ball and then he drops it.,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 42, 44, 45, 45, 50, 51, 53, 55, 56, 57, 57, 58, 58, 59, 60, 65]"
3099327773,/mnt/adithya/train/3099327773.mp4,a little girl is sitting on the grass and a man is sitting on the grass and a,flying kite,flying kite. a little girl is sitting on the grass and a man is sitting on the grass and a,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 42, 43, 45, 45, 45, 45, 46, 48, 49, 51, 52, 53, 59, 60, 60, 60]"
5644588422,/mnt/adithya/train/5644588422.mp4,a man walks up to a stage and shakes his hand and walks away.,giving or receiving award,giving or receiving award. a man walks up to a stage and shakes his hand and walks away.,"[0, 1, 2, 6, 7, 9, 11, 13, 14, 15, 16, 17, 18, 19, 21, 22, 60, 60, 64, 66, 66, 67, 68, 68, 70, 70, 72, 73, 74, 75, 78, 78]"
12158830025,/mnt/adithya/train/12158830025.mp4,a group of people are ice skating on a frozen lake.,ice skating,ice skating. a group of people are ice skating on a frozen lake.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 32, 33, 34, 34, 35, 36, 36, 36, 37, 37, 38, 38, 40, 40, 40, 40]"
6302149386,/mnt/adithya/train/6302149386.mp4,a man is holding a little girl and the little girl is running around in the yard.,hugging,hugging. a man is holding a little girl and the little girl is running around in the yard.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 19, 29, 29, 29, 31, 32, 32, 33, 33, 33, 33, 34, 34, 35, 35, 35, 35]"
8629560702,/mnt/adithya/train/8629560702.mp4,two men are playing guitars and singing while one sings into a microphone.,playing harmonica,playing harmonica. two men are playing guitars and singing while one sings into a microphone.,"[0, 1, 2, 3, 6, 7, 9, 10, 11, 12, 14, 18, 19, 20, 21, 22, 26, 27, 30, 34, 38, 38, 39, 39, 46, 55, 58, 58, 59, 61, 65, 65]"
13008599135,/mnt/adithya/train/13008599135.mp4,a young boy is climbing up a slide while an adult helps him.,water sliding,water sliding. a young boy is climbing up a slide while an adult helps him.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 13, 13, 13, 13, 13, 14, 14, 14, 15, 15, 15, 16, 17, 17, 17, 18, 20, 21]"
4050733748,/mnt/adithya/test/4050733748.mp4,two cats are shown swinging on a rope that is attached to a string.,petting animal (not cat),petting animal (not cat). two cats are shown swinging on a rope that is attached to a string.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 17, 17, 18, 18, 19, 19, 19, 19, 19, 19, 20, 20, 21, 21, 22]"
3391759396,/mnt/adithya/train/3391759396.mp4,a baby is being held up by a man and is crying.,crying,crying. a baby is being held up by a man and is crying.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 20, 22, 22, 22, 23, 24, 25, 27, 27, 29, 29, 32, 33, 33, 34, 35, 37]"
4435636970,/mnt/adithya/train/4435636970.mp4,a group of people are walking down a sidewalk and talking.,pushing wheelchair,pushing wheelchair. a group of people are walking down a sidewalk and talking.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 8, 8, 8, 8, 9, 10, 10, 10, 10, 10, 11, 11, 12, 12, 13, 13, 14, 15, 16, 17, 18, 19, 20]"
4807584591,/mnt/adithya/train/4807584591.mp4,a group of people are in a kitchen and they are eating and laughing.,eating chips,eating chips. a group of people are in a kitchen and they are eating and laughing.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 23, 23, 23, 23, 24, 24, 25, 25, 25, 26, 26, 27, 27, 27, 27, 28]"
8592396730,/mnt/adithya/train/8592396730.mp4,a little boy is sitting at a table and is playing with his hands.,blowing nose,blowing nose. a little boy is sitting at a table and is playing with his hands.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 25, 25, 25, 25, 26, 26, 27, 27, 28, 28, 29, 29, 29, 30, 30, 31]"
3541521522,/mnt/adithya/train/3541521522.mp4,a man is shaking his hand and shaking his hand.,finger snapping,finger snapping. a man is shaking his hand and shaking his hand.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 25, 25, 26, 26, 27, 27, 27, 27, 28, 28, 28, 30, 31, 31, 31, 31]"
8312059809,/mnt/adithya/train/8312059809.mp4,a young girl is sitting on the floor and opening a present.,opening present,opening present. a young girl is sitting on the floor and opening a present.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 10, 11, 12, 12, 12, 12, 12, 12, 13, 13, 13, 14, 14, 14, 14, 14, 15, 16, 17, 18, 19]"
8040040139,/mnt/adithya/train/8040040139.mp4,a dog is walking around a yard with a dog on a leash.,training dog,training dog. a dog is walking around a yard with a dog on a leash.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 22, 22, 23, 23, 24, 24, 25, 26, 26, 26, 27, 27, 27, 32, 32, 32]"
2819625102,/mnt/adithya/train/2819625102.mp4,a group of people are sitting around a table and one of them is holding a fris,shuffling cards,shuffling cards. a group of people are sitting around a table and one of them is holding a fris,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 9, 9, 9, 10, 10, 10, 11, 11, 12, 12, 12, 13, 13, 13, 14, 15, 16, 17, 19, 20, 22, 24]"
6779959631,/mnt/adithya/train/6779959631.mp4,a man is opening a door and opening a door.,blasting sand,blasting sand. a man is opening a door and opening a door.,"[0, 1, 2, 3, 4, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8, 9, 10, 11, 12, 13, 14]"
5599703390,/mnt/adithya/train/5599703390.mp4,a group of people are on stage singing and playing instruments.,playing clarinet,playing clarinet. a group of people are on stage singing and playing instruments.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 19, 21, 22, 26, 26, 26, 26, 26, 26, 28, 28, 29, 31, 31, 32, 34, 35, 35, 35]"
2498105674,/mnt/adithya/train/2498105674.mp4,a group of people are jumping off of a body of water.,mowing lawn,mowing lawn. a group of people are jumping off of a body of water.,"[0, 1, 1, 1, 2, 3, 4, 5, 6, 7, 7, 8, 9, 10, 10, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 26, 46]"
4800394906,/mnt/adithya/test/4800394906.mp4,a baby is sitting in a high chair and a woman is talking to him.,laughing,laughing. a baby is sitting in a high chair and a woman is talking to him.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 22, 23, 23, 24, 24, 24, 25, 25, 27, 28, 28, 28, 28, 32, 32, 32]"
5391529619,/mnt/adithya/test/5391529619.mp4,two men are standing in front of a camera and doing sign language.,shaking hands,shaking hands. two men are standing in front of a camera and doing sign language.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 17, 17, 18, 18, 19, 20, 21, 21, 21, 21, 21, 22, 22, 22, 23]"
13970738822,/mnt/adithya/train/13970738822.mp4,three girls are in a lake and one of them jumps into the water.,catching or throwing frisbee,catching or throwing frisbee. three girls are in a lake and one of them jumps into the water.,"[0, 1, 2, 3, 3, 4, 4, 5, 6, 7, 8, 8, 8, 9, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 29, 33, 34, 39]"
5298163149,/mnt/adithya/train/5298163149.mp4,two young boys are playing with toys and putting them in a bucket.,brushing hair,brushing hair. two young boys are playing with toys and putting them in a bucket.,"[0, 2, 3, 4, 5, 6, 7, 8, 10, 12, 13, 14, 17, 18, 21, 22, 65, 66, 67, 67, 67, 69, 72, 73, 74, 78, 79, 81, 81, 83, 84, 84]"
8715893813,/mnt/adithya/train/8715893813.mp4,a group of people are outside and a person is petting a dog.,walking the dog,walking the dog. a group of people are outside and a person is petting a dog.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 9, 10, 10, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 14, 15, 16, 17, 18, 19, 20, 21, 22]"
8726199251,/mnt/adithya/test/8726199251.mp4,a man and a child are on the beach and a man is carrying a bucket of sand,playing cricket,playing cricket. a man and a child are on the beach and a man is carrying a bucket of sand,"[0, 1, 2, 3, 4, 5, 6, 7, 7, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 9, 9, 10]"
3138140250,/mnt/adithya/train/3138140250.mp4,a man is walking with a little boy in a store.,pushing cart,pushing cart. a man is walking with a little boy in a store.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 16, 19, 20, 21, 22, 23, 23, 23, 24, 24, 25, 25, 25, 26, 27, 28, 29, 29, 29]"
4999665957,/mnt/adithya/train/4999665957.mp4,a group of people are celebrating a birthday party and one of them blows out the candles on,celebrating,celebrating. a group of people are celebrating a birthday party and one of them blows out the candles on,"[0, 1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 23, 23, 23, 24, 24, 25, 26, 27, 28, 28, 29, 29, 31, 31, 32, 32]"
2715000993,/mnt/adithya/train/2715000993.mp4,two dogs are playing with each other while a woman is talking to them.,training dog,training dog. two dogs are playing with each other while a woman is talking to them.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 17, 21, 29, 30, 33, 34, 35, 35, 36, 36, 36, 36, 37, 37, 38, 39, 39, 40]"
4688033528,/mnt/adithya/train/4688033528.mp4,a man is sitting on a couch reading a book to a group of people.,reading book,reading book. a man is sitting on a couch reading a book to a group of people.,"[0, 1, 2, 3, 4, 5, 6, 9, 10, 13, 16, 17, 18, 20, 21, 22, 28, 28, 31, 37, 37, 41, 41, 43, 49, 51, 51, 52, 56, 57, 59, 59]"
4972099957,/mnt/adithya/test/4972099957.mp4,a group of people are sitting around a table eating and talking.,eating hotdog,eating hotdog. a group of people are sitting around a table eating and talking.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 12, 12, 13, 13, 13, 13, 13, 14, 14, 14, 15, 16, 16, 16, 17, 18]"
3600655839,/mnt/adithya/train/3600655839.mp4,two little girls are dancing to music in a living room.,tap dancing,tap dancing. two little girls are dancing to music in a living room.,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 24, 25, 28, 31, 31, 32, 33, 33, 36, 36, 37, 38, 42, 42, 43, 46]"
4978322198,/mnt/adithya/train/4978322198.mp4,a man is talking about a new york that is in the street.,pushing car,pushing car. a man is talking about a new york that is in the street.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 13, 14, 14, 14, 15, 15, 16, 16, 16, 16, 17, 17, 17, 17, 18, 19]"
5112223863,/mnt/adithya/train/5112223863.mp4,a family is celebrating their birthday candles on a birthday cake.,eating cake,eating cake. a family is celebrating their birthday candles on a birthday cake.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 18, 18, 18, 18, 18, 19, 19, 19, 19, 20, 20, 20, 21, 21, 21]"
5791265795,/mnt/adithya/train/5791265795.mp4,a cat is playing with a cat and the cat is playing with it.,air drumming,air drumming. a cat is playing with a cat and the cat is playing with it.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 17, 18, 18, 19, 20, 21, 21, 22, 22, 22, 22, 22, 23, 23, 23]"
4532461843,/mnt/adithya/train/4532461843.mp4,a group of girls are in a bathroom and talking and laughing.,gargling,gargling. a group of girls are in a bathroom and talking and laughing.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 46, 46, 46, 46, 47, 47, 47, 47, 48, 48, 48, 48, 49, 50, 50, 50]"
6239155123,/mnt/adithya/train/6239155123.mp4,a man is riding a scooter down the street while another person is filming.,riding scooter,riding scooter. a man is riding a scooter down the street while another person is filming.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 10, 10, 10, 11, 11, 11, 12, 12, 13, 13, 13, 14, 14, 14, 14, 15]"
8484188496,/mnt/adithya/train/8484188496.mp4,a group of people are on a stage singing a song.,robot dancing,robot dancing. a group of people are on a stage singing a song.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 40, 44, 45, 46, 46, 47, 48, 48, 48, 49, 49, 50, 51, 55, 56, 56]"
7455021774,/mnt/adithya/test/7455021774.mp4,a baby is laying on a couch and playing with a spinner.,playing badminton,playing badminton. a baby is laying on a couch and playing with a spinner.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 44, 44, 44, 45, 46, 46, 48, 48, 49, 49, 51, 53, 54, 55, 59, 59]"
4698772089,/mnt/adithya/test/4698772089.mp4,a cat is laying on a bed and a person is petting it.,shaking hands,shaking hands. a cat is laying on a bed and a person is petting it.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 25, 26, 26, 27, 28, 29, 29, 29, 30, 32, 33, 34, 36, 36, 37, 38]"
4980609686,/mnt/adithya/train/4980609686.mp4,a group of people are working on a brick wall.,watering plants,watering plants. a group of people are working on a brick wall.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 16, 16, 17, 17, 18, 19, 22, 23, 23, 24, 24, 25, 25, 25, 26]"
3714169972,/mnt/adithya/train/3714169972.mp4,a man and a small child are playing with a cat and the cat is trying to get,sweeping floor,sweeping floor. a man and a small child are playing with a cat and the cat is trying to get,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 19, 19, 19, 19, 20, 20, 20, 21, 22, 22, 23, 24, 25, 25, 25, 25]"
2408207599,/mnt/adithya/train/2408207599.mp4,a girl is sitting in front of a christmas tree and talking about the holidays.,answering questions,answering questions. a girl is sitting in front of a christmas tree and talking about the holidays.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 19, 20, 21, 23, 26, 26, 26, 27, 28, 29, 29, 29, 31, 31, 31, 32, 32, 32, 33, 33]"
6502487733,/mnt/adithya/train/6502487733.mp4,a baby is sitting on the ground and playing with toys.,crawling baby,crawling baby. a baby is sitting on the ground and playing with toys.,"[0, 1, 2, 3, 4, 5, 6, 7, 7, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 10, 11, 12, 13]"
3093622138,/mnt/adithya/train/3093622138.mp4,a woman is laying on a bed and a cat is petting it.,massaging person's head,massaging person's head. a woman is laying on a bed and a cat is petting it.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 18, 19, 19, 19, 19, 20, 21, 21, 22, 22, 22, 22, 23, 23]"
4949932486,/mnt/adithya/train/4949932486.mp4,a cat is walking on the floor and a person is petting a cat.,shredding paper,shredding paper. a cat is walking on the floor and a person is petting a cat.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 19, 28, 28, 30, 30, 32, 33, 34, 34, 35, 36, 36, 36, 37, 37, 37, 37]"
8015291804,/mnt/adithya/train/8015291804.mp4,a boy is riding on a mechanical bull and is talking to the camera.,climbing ladder,climbing ladder. a boy is riding on a mechanical bull and is talking to the camera.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 15, 16, 17, 18, 25, 25, 25, 26, 26, 26, 27, 28, 28, 28, 28, 31, 31, 32, 32, 33]"
4375052499,/mnt/adithya/train/4375052499.mp4,a group of children are standing on a dock and feeding the birds.,feeding birds,feeding birds. a group of children are standing on a dock and feeding the birds.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 13, 15, 16, 17, 18, 19, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 25, 25, 25, 25, 25]"
2527361748,/mnt/adithya/train/2527361748.mp4,a dog is running around with a frisbee and a dog is running around him.,training dog,training dog. a dog is running around with a frisbee and a dog is running around him.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 10, 10, 10, 11, 11, 12, 13, 13, 13, 14, 14, 14, 15, 15, 15, 16, 17, 18, 19, 20]"
2427419981,/mnt/adithya/train/2427419981.mp4,a group of people are standing together and trying to get a bracelet.,making jewelry,making jewelry. a group of people are standing together and trying to get a bracelet.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 23, 24, 24, 25, 27, 29, 29, 30, 31, 33, 39]"
4848160422,/mnt/adithya/train/4848160422.mp4,a group of people are riding bikes down a street.,riding unicycle,riding unicycle. a group of people are riding bikes down a street.,"[0, 1, 2, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 6, 7, 7, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]"
6564470685,/mnt/adithya/test/6564470685.mp4,a dog is running and a dog jumps up and catches a ball and throws it to the,cartwheeling,cartwheeling. a dog is running and a dog jumps up and catches a ball and throws it to the,"[1, 2, 3, 5, 6, 7, 9, 10, 12, 14, 15, 18, 19, 20, 21, 22, 54, 54, 55, 57, 59, 60, 60, 62, 67, 71, 71, 71, 76, 76, 77, 78]"
3092130951,/mnt/adithya/train/3092130951.mp4,a man is holding a snow board while another man is talking.,snowboarding,snowboarding. a man is holding a snow board while another man is talking.,"[0, 1, 1, 2, 2, 2, 2, 2, 3, 4, 5, 5, 5, 6, 7, 7, 7, 7, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 20, 21, 23]"
6227197543,/mnt/adithya/train/6227197543.mp4,a group of people are in a room and they are playing with a dog,sweeping floor,sweeping floor. a group of people are in a room and they are playing with a dog,"[0, 0, 0, 1, 1, 2, 3, 4, 5, 6, 7, 7, 8, 9, 10, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26]"
5717610831,/mnt/adithya/train/5717610831.mp4,a young girl is dancing to music and dancing to music.,pumping fist,pumping fist. a young girl is dancing to music and dancing to music.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 18, 21, 22, 34, 34, 34, 35, 35, 35, 36, 36, 37, 38, 38, 38, 38, 39, 39, 42]"
